SUMMARY
Total Bets: 866
Total Staked: 866.000
Total Profit: 3813.900
Roi: 440.40%
Strike Rate: 86.72%
Avg Price: 6.291
Avg Edge: 68.05%
Wins: 751

Staking comparison:
  Flat stake  ROI: 440.4%  profit: 3813.90  staked: 866.00
  Fibonacci   ROI: 430.8%  profit: 4376.90  staked: 1016.00  max_level: 4  max_stake: 8.00 units

PRICE BAND
breakdown_type group_value  bets  wins  total_staked  total_profit      roi  strike_rate  avg_price  avg_edge
    price_band         3-6   480   421         480.0        1238.4 2.580000     0.877083   4.090208  0.652242
    price_band         6-9   207   175         207.0        1027.5 4.963768     0.845411   7.074879  0.693353
    price_band        9-12   102    92         102.0         801.0 7.852941     0.901961   9.877451  0.738431
    price_band       12-20    77    63          77.0         747.0 9.701299     0.818182  13.155844  0.745788

TRACK
breakdown_type               group_value  bets  wins  total_staked  total_profit       roi  strike_rate  avg_price  avg_edge
         track                  Te Aroha     3     2           3.0           5.8  1.933333     0.666667   7.600000  0.689690
         track                   Northam     2     1           2.0           5.5  2.750000     0.500000   9.750000  0.582942
         track                  Hamilton     2     2           2.0           5.2  2.600000     1.000000   3.600000  0.754987
         track      New Plymouth Raceway     2     1           2.0           5.0  2.500000     0.500000   7.250000  0.593839
         track                     Nowra     2     2           2.0           4.5  2.250000     1.000000   3.250000  0.583908
         track                   Oakbank     1     1           1.0           4.5  4.500000     1.000000   5.500000  0.804263
         track             Warracknabeal     1     1           1.0           3.8  3.800000     1.000000   4.800000  0.743381
         track                   Dongara     1     1           1.0           3.8  3.800000     1.000000   4.800000  0.818620
         track Sunshine Coast Poly Track     1     1           1.0           3.6  3.600000     1.000000   4.600000  0.756063
         track                    Mt Isa     1     1           1.0           3.5  3.500000     1.000000   4.500000  0.790483
         track                 Longreach     1     1           1.0           2.8  2.800000     1.000000   3.800000  0.773705
         track                   Gosford     5     2           5.0           2.6  0.520000     0.400000   5.220000  0.529797
         track                     Cowra     1     1           1.0           2.5  2.500000     1.000000   3.500000  0.745863
         track                Naracoorte     1     1           1.0           2.4  2.400000     1.000000   3.400000  0.747097
         track                Kalgoorlie     1     1           1.0           2.4  2.400000     1.000000   3.400000  0.748988
         track             Tennant Creek     1     1           1.0           2.3  2.300000     1.000000   3.300000  0.743014
         track                  Wingatui     1     1           1.0           2.3  2.300000     1.000000   3.300000  0.745228
         track                   Ballina     1     1           1.0           2.2  2.200000     1.000000   3.200000  0.733757
         track                    Mudgee     1     1           1.0           2.2  2.200000     1.000000   3.200000  0.725445
         track                  Tauranga     1     1           1.0           2.1  2.100000     1.000000   3.100000  0.639989
         track              Port Hedland     1     1           1.0           2.0  2.000000     1.000000   3.000000  0.703164
         track                   Bunbury     1     0           1.0          -1.0 -1.000000     0.000000   6.500000  0.338918
         track                  Bathurst     2     0           2.0          -2.0 -1.000000     0.000000   4.350000  0.316035

DISTANCE BAND
breakdown_type group_value  bets  wins  total_staked  total_profit      roi  strike_rate  avg_price  avg_edge
 distance_band      middle   380   333         380.0        1761.0 4.634211     0.876316   6.454737  0.671901
