breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,<3,1,1,144.0,259.2,1.7999999999999998,1.0,2.8,0.11860989638566871
price_band,3-6,32,6,3479.0,236.29999999999995,0.06792181661396952,0.1875,4.8375,0.1099583402706074
price_band,9-12,47,5,5122.0,-495.5,-0.09673955486138228,0.10638297872340426,9.52127659574468,0.11338829299058521
price_band,6-9,83,9,9342.0,-1853.0,-0.1983515307214729,0.10843373493975904,7.391566265060241,0.11629972296720825
track,Gold Coast Poly,3,2,267.0,1840.5,6.893258426966292,0.6666666666666666,9.0,0.10713937895510234
track,Wyong,3,2,322.0,1425.5,4.4270186335403725,0.6666666666666666,8.333333333333334,0.11187510800257605
track,Pakenham,3,1,377.0,919.0,2.4376657824933687,0.3333333333333333,7.5,0.14608895392582388
track,Warracknabeal,2,1,199.0,881.0,4.42713567839196,0.5,7.75,0.10227315080557489
track,Morphettville,1,1,144.0,792.0,5.5,1.0,6.5,0.10512621260931374
track,Pinjarra,2,1,288.0,720.0,2.5,0.5,5.75,0.09036435982110146
track,Narrogin,1,1,89.0,667.5,7.5,1.0,8.5,0.11796035889433305
track,Hawera,1,1,144.0,648.0,4.5,1.0,5.5,0.10422977032477165
track,Swan Hill,3,1,267.0,623.0,2.3333333333333335,0.3333333333333333,8.5,0.1138292238856793
track,Coffs Harbour,5,1,364.0,572.0,1.5714285714285714,0.2,7.7,0.11184134654671085
track,Cairns,3,1,233.0,568.0,2.4377682403433476,0.3333333333333333,9.333333333333334,0.12352830106013424
track,Ascot Park,1,1,144.0,518.4,3.5999999999999996,1.0,4.6,0.10348522757554962
track,Albany,3,1,322.0,340.4,1.0571428571428572,0.3333333333333333,6.533333333333334,0.10489798608913853
track,Toowoomba,3,1,432.0,288.0,0.6666666666666666,0.3333333333333333,5.833333333333333,0.1325370080015211
track,Horsham,2,1,288.0,288.0,1.0,0.5,4.1,0.09859032276374141
track,Canterbury,2,1,63.0,239.5,3.8015873015873014,0.5,5.05,0.09576684481818817
track,Gold Coast,4,1,364.0,39.19999999999999,0.10769230769230766,0.25,6.7,0.11997638862927769
track,Waverley,3,1,343.0,14.5,0.04227405247813411,0.3333333333333333,8.5,0.11554072072835254
track,Esperance,1,0,2.0,-2.0,-1.0,0.0,3.8,0.10797098297522464
track,Taupo,1,0,3.0,-3.0,-1.0,0.0,6.5,0.10501620038765332
track,Canberra,1,0,5.0,-5.0,-1.0,0.0,8.5,0.13918794965308584
track,Caulfield,1,0,13.0,-13.0,-1.0,0.0,5.5,0.09427462712210916
