breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,9-12,146,21,146.0,66.0,0.4520547945205479,0.14383561643835616,9.917808219178083,0.08952456260235724
price_band,6-9,227,33,227.0,17.5,0.07709251101321586,0.14537444933920704,7.297356828193832,0.08203497915930431
price_band,12-20,124,10,124.0,6.0,0.04838709677419355,0.08064516129032258,13.290322580645162,0.10308947833352318
price_band,<3,1,1,1.0,1.9,1.9,1.0,2.9,0.08822253178219597
price_band,3-6,56,6,56.0,-30.2,-0.5392857142857143,0.10714285714285714,4.908928571428571,0.0796608242562404
track,Sandown,7,3,7.0,31.0,4.428571428571429,0.42857142857142855,8.642857142857142,0.09715534987684038
track,Pinjarra,4,2,4.0,19.0,4.75,0.5,9.625,0.09131558582002537
track,Goulburn,7,3,7.0,18.5,2.642857142857143,0.42857142857142855,9.0,0.08406382328793939
track,Ipswich,12,3,12.0,16.5,1.375,0.25,9.041666666666666,0.09708813281024004
track,Kembla Grange,11,3,11.0,14.9,1.3545454545454545,0.2727272727272727,9.763636363636364,0.09726151627279508
track,Geraldton,3,2,3.0,13.5,4.5,0.6666666666666666,7.666666666666667,0.06481877454175515
track,Gunnedah,1,1,1.0,12.0,12.0,1.0,13.0,0.06884145414627804
track,Penola,1,1,1.0,11.0,11.0,1.0,12.0,0.07564113626243231
track,Tauranga,1,1,1.0,11.0,11.0,1.0,12.0,0.05181974726813279
track,Grafton,7,2,7.0,10.5,1.5,0.2857142857142857,8.714285714285714,0.08052349328768978
track,Wangaratta,1,1,1.0,10.0,10.0,1.0,11.0,0.06259906247902615
track,Wagga,7,2,7.0,10.0,1.4285714285714286,0.2857142857142857,10.142857142857142,0.09852896793115816
track,Port Macquarie,3,1,3.0,9.0,3.0,0.3333333333333333,10.166666666666666,0.08777156594004015
track,Towong,2,1,2.0,9.0,4.5,0.5,8.5,0.1514323284677015
track,Wyong,9,2,9.0,7.5,0.8333333333333334,0.2222222222222222,8.166666666666666,0.09665272808568166
track,Parkes,1,1,1.0,7.5,7.5,1.0,8.5,0.08484629994803446
track,Sale,5,1,5.0,7.0,1.4,0.2,8.8,0.08163853497852977
track,Belmont,3,1,3.0,6.5,2.1666666666666665,0.3333333333333333,9.666666666666666,0.06561430684762298
track,Randwick-Kensington,1,1,1.0,6.5,6.5,1.0,7.5,0.043010899950798445
track,Gawler,3,1,3.0,6.5,2.1666666666666665,0.3333333333333333,8.0,0.045236003515264515
track,Eagle Farm,17,3,17.0,6.5,0.38235294117647056,0.17647058823529413,9.194117647058825,0.09588008820768838
track,Wellington,3,1,3.0,6.0,2.0,0.3333333333333333,8.166666666666666,0.0987953608067537
track,Mackay,4,1,4.0,6.0,1.5,0.25,9.375,0.0771956425521706
track,Ascot,18,3,18.0,5.5,0.3055555555555556,0.16666666666666666,8.75,0.08536730783811525
track,Tamworth,3,1,3.0,5.0,1.6666666666666667,0.3333333333333333,9.666666666666666,0.07117887967788396
track,Barcaldine,3,1,3.0,5.0,1.6666666666666667,0.3333333333333333,10.5,0.11471461351607452
track,Gosford,6,1,6.0,5.0,0.8333333333333334,0.16666666666666666,9.416666666666666,0.08115887908662285
track,Ararat,3,1,3.0,5.0,1.6666666666666667,0.3333333333333333,9.833333333333334,0.08252097699282791
track,Cairns,4,1,4.0,5.0,1.25,0.25,10.5,0.14909790980538964
track,Canberra,6,1,6.0,4.0,0.6666666666666666,0.16666666666666666,10.583333333333334,0.09479799881130281
track,Stony Creek,2,1,2.0,4.0,2.0,0.5,10.5,0.10523592766037262
track,Alice Springs,7,2,7.0,3.9,0.5571428571428572,0.2857142857142857,7.985714285714286,0.09937495965676375
track,Tuncurry,1,1,1.0,3.8,3.8,1.0,4.8,0.06387381002866593
track,Coffs Harbour,3,1,3.0,3.5,1.1666666666666667,0.3333333333333333,6.833333333333333,0.08678603203151229
