SUMMARY
Total Bets: 1149
Total Staked: 1149.000
Total Profit: 3864.000
Roi: 336.29%
Strike Rate: 81.90%
Avg Price: 5.447
Avg Edge: 62.05%
Wins: 941

Staking comparison:
  Flat stake  ROI: 336.3%  profit: 3864.00  staked: 1149.00
  Fibonacci   ROI: 339.9%  profit: 4782.70  staked: 1407.00  max_level: 4  max_stake: 8.00 units

PRICE BAND
breakdown_type group_value  bets  wins  total_staked  total_profit      roi  strike_rate  avg_price  avg_edge
         track                Wellington     4     3           4.0          6.50  1.625000     0.750000   3.275000  0.681795
         track                   Warwick     2     2           2.0          6.40  3.200000     1.000000   4.200000  0.787470
         track                     Nowra     3     3           3.0          6.30  2.100000     1.000000   3.100000  0.573514
         track                 Esperance     1     1           1.0          6.00  6.000000     1.000000   7.000000  0.858961
         track                 Carnarvon     1     1           1.0          6.00  6.000000     1.000000   7.000000  0.868458
         track                     Clare     3     2           3.0          5.40  1.800000     0.666667   5.800000  0.492290
         track Sunshine Coast Poly Track     2     2           2.0          4.70  2.350000     1.000000   3.350000  0.672369
         track                   Oakbank     1     1           1.0          4.50  4.500000     1.000000   5.500000  0.820793
         track                Kalgoorlie     2     2           2.0          3.90  1.950000     1.000000   2.950000  0.706302
         track                   Dongara     1     1           1.0          3.80  3.800000     1.000000   4.800000  0.819591
         track                     Cowra     2     2           2.0          3.65  1.825000     1.000000   2.825000  0.672211
         track                  Gundagai     1     1           1.0          3.60  3.600000     1.000000   4.600000  0.705000
         track                  Inverell     1     1           1.0          3.50  3.500000     1.000000   4.500000  0.764666
         track                    Mt Isa     1     1           1.0          3.50  3.500000     1.000000   4.500000  0.805974
         track                     Avoca     2     2           2.0          3.20  1.600000     1.000000   2.600000  0.675266
         track                 Longreach     1     1           1.0          2.80  2.800000     1.000000   3.800000  0.773822
         track                Naracoorte     1     1           1.0          2.40  2.400000     1.000000   3.400000  0.748180
         track                  Wingatui     1     1           1.0          2.30  2.300000     1.000000   3.300000  0.745225
         track             Tennant Creek     1     1           1.0          2.30  2.300000     1.000000   3.300000  0.743679
         track                    Mudgee     1     1           1.0          2.20  2.200000     1.000000   3.200000  0.728127
         track                   Ballina     1     1           1.0          2.20  2.200000     1.000000   3.200000  0.734425
         track                  Tauranga     1     1           1.0          2.10  2.100000     1.000000   3.100000  0.660723
         track              Port Hedland     1     1           1.0          2.00  2.000000     1.000000   3.000000  0.706432
         track                    Moruya     1     1           1.0          2.00  2.000000     1.000000   3.000000  0.716231
         track                     Moree     1     1           1.0          1.70  1.700000     1.000000   2.700000  0.625321
         track                     Taupo     2     1           2.0          0.60  0.300000     0.500000   2.525000  0.623238
         track                   Bunbury     1     0           1.0         -1.00 -1.000000     0.000000   6.500000  0.331984

DISTANCE BAND
breakdown_type group_value  bets  wins  total_staked  total_profit      roi  strike_rate  avg_price  avg_edge
 distance_band      middle   487   404         487.0       1738.50 3.569815     0.829569   5.601129  0.618868
 distance_band      sprint   563   442         563.0       1707.05 3.032060     0.785080   5.311279  0.598972
 distance_band     staying    99    95          99.0        418.45 4.226768     0.959596   5.461111  0.751058

CONDITION
breakdown_type group_value  bets  wins  total_staked  total_profit      roi  strike_rate  avg_price  avg_edge
     condition    Good (4)   549   419         549.0       1676.05 3.052914     0.763206   5.450729  0.581957
     condition    Soft (5)   195   166         195.0        669.20 3.431795     0.851282   5.308205  0.624781
     condition    Soft (6)   121   105         121.0        467.50 3.863636     0.867769   5.651240  0.665248
     condition    Good (3)   103    89         103.0        364.95 3.543204     0.864078   5.486408  0.637463
     condition   Heavy (8)    52    49          52.0        208.10 4.001923     0.942308   5.357692  0.744993
     condition    Soft (7)    54    48          54.0        203.20 3.762963     0.888889   5.505556  0.679132
     condition   Heavy (9)    25    22          25.0        113.40 4.536000     0.880000   6.248000  0.697604
     condition  Heavy (10)    27    25          27.0         99.00 3.666667     0.925926   5.070370  0.696266
     condition        Good    22    17          22.0         59.70 2.713636     0.772727   4.968182  0.593410
     condition        Firm     1     1           1.0          2.90 2.900000     1.000000   3.900000  0.776993

FIELD SIZE
breakdown_type  group_value  bets  wins  total_staked  total_profit      roi  strike_rate  avg_price  avg_edge
    field_size           12   172   140         172.0        584.35 3.397384     0.813953   5.581686  0.607934
    field_size           13   129   116         129.0        495.45 3.840698     0.899225   5.440698  0.650837
    field_size           11   155   125         155.0        475.35 3.066774     0.806452   5.340323  0.615762
    field_size           10   137   115         137.0        437.05 3.190146     0.839416   5.031022  0.619116
    field_size           14   118    97         118.0        394.75 3.345339     0.822034   5.319492  0.592785
    field_size           16    83    68          83.0        329.15 3.965663     0.819277   6.174096  0.658314
    field_size           15    81    67          81.0        268.40 3.313580     0.827160   5.366667  0.636808
    field_size            9    90    67          90.0        264.15 2.935000     0.744444   5.227222  0.605848
    field_size           17    38    29          38.0        137.35 3.614474     0.763158   6.182895  0.628741
    field_size           18    34    28          34.0        126.40 3.717647     0.823529   5.558824  0.663178
    field_size            8    48    36          48.0        119.40 2.487500     0.750000   4.983333  0.589115
    field_size           20    20    17          20.0         78.80 3.940000     0.850000   6.040000  0.606404
    field_size           19    17    14          17.0         74.35 4.373529     0.823529   6.873529  0.618092
    field_size            7    10     7          10.0         30.80 3.080000     0.700000   4.990000  0.538017
    field_size            6     7     6           7.0         15.65 2.235714     0.857143   4.307143  0.592251
    field_size           22     3     3           3.0         11.90 3.966667     1.000000   4.966667  0.766447
    field_size           21     3     2           3.0         10.10 3.366667     0.666667   8.033333  0.608779
    field_size           24     2     2           2.0          6.60 3.300000     1.000000   4.300000  0.539765
    field_size            5     2     2           2.0          4.00 2.000000     1.000000   3.000000  0.699530

MARKET RANK
breakdown_type  group_value  bets  wins  total_staked  total_profit       roi  strike_rate  avg_price  avg_edge
   market_rank          4.0   154   117         154.0        756.10  4.909740     0.759740   7.768831  0.611639
   market_rank          2.0   281   237         281.0        743.75  2.646797     0.843416   4.343416  0.649769
   market_rank          3.0   195   152         195.0        715.50  3.669231     0.779487   6.079487  0.612659
   market_rank          5.0   100    80         100.0        631.00  6.310000     0.800000   9.160000  0.646089
   market_rank          1.0   357   308         357.0        585.15  1.639076     0.862745   3.056723  0.599499
   market_rank          6.0    46    35          46.0        318.00  6.913043     0.760870  10.304348  0.595075
   market_rank          7.0    15    11          15.0        104.50  6.966667     0.733333  10.933333  0.668363
   market_rank          8.0     1     1           1.0         10.00 10.000000     1.000000  11.000000  0.689922

MODEL RANK
breakdown_type  group_value  bets  wins  total_staked  total_profit      roi  strike_rate  avg_price  avg_edge
    model_rank          1.0  1028   894        1028.0        3627.7 3.528891     0.869650   5.211722  0.675342
    model_rank          2.0   112    44         112.0         216.3 1.931250     0.392857   7.276786  0.161374
    model_rank          3.0     9     3           9.0          20.0 2.222222     0.333333   9.555556  0.070977

PRICE QUALITY
breakdown_type group_value  bets  wins  total_staked  total_profit      roi  strike_rate  avg_price  avg_edge
 price_quality       FLUC2  1149   941        1149.0        3864.0 3.362924     0.818973   5.447041  0.620509

MODEL PROBABILITY CALIBRATION
model_prob_bucket  runners  wins  actual_win_pct  model_prob_pct  market_prob_pct  calibration_ratio
             0-5%    13918    53             0.4             0.6             10.0               0.60
             5-7%      617    23             3.7             5.9             10.1               0.63
            7-10%      563    43             7.6             8.3             12.8               0.92
           10-15%      215    36            16.7            12.3             18.7               1.37
           15-25%      226    66            29.2            19.9             19.3               1.46
             25%+     1740  1460            83.9            82.6             23.6               1.02
