breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,<3,1,1,1.0,1.7999999999999998,1.7999999999999998,1.0,2.8,0.11220572622994524
price_band,3-6,28,6,28.0,1.1999999999999993,0.04285714285714283,0.21428571428571427,4.932142857142857,0.11090259016700492
price_band,9-12,50,5,50.0,-2.5,-0.05,0.1,9.5,0.11304281779981579
price_band,6-9,81,9,81.0,-16.0,-0.19753086419753085,0.1111111111111111,7.444444444444445,0.11651344688528942
track,Gold Coast Poly,3,2,3.0,14.5,4.833333333333333,0.6666666666666666,9.0,0.10765483735202629
track,Wyong,3,2,3.0,12.0,4.0,0.6666666666666666,8.333333333333334,0.11297002499451514
track,Narrogin,1,1,1.0,7.5,7.5,1.0,8.5,0.11469681724911458
track,Swan Hill,3,1,3.0,7.0,2.3333333333333335,0.3333333333333333,8.5,0.11376618127361122
track,Hobart,3,1,3.0,6.5,2.1666666666666665,0.3333333333333333,8.666666666666666,0.10331344879868354
track,Pakenham,3,1,3.0,6.0,2.0,0.3333333333333333,7.5,0.14554707165520017
track,Pinjarra,1,1,1.0,6.0,6.0,1.0,7.0,0.09066183259653521
track,Cairns,3,1,3.0,6.0,2.0,0.3333333333333333,9.333333333333334,0.1252504815965386
track,Morphettville,1,1,1.0,5.5,5.5,1.0,6.5,0.10602403039163746
track,Warracknabeal,2,1,2.0,5.5,2.75,0.5,7.75,0.10555019979451244
track,Hawera,1,1,1.0,4.5,4.5,1.0,5.5,0.1026992940474977
track,Ascot Park,1,1,1.0,3.5999999999999996,3.5999999999999996,1.0,4.6,0.10402167087245007
track,Waverley,3,1,3.0,3.5,1.1666666666666667,0.3333333333333333,8.5,0.11907302182598689
track,Canterbury,2,1,2.0,3.5,1.75,0.5,5.05,0.09539869110097542
track,Horsham,1,1,1.0,3.0,3.0,1.0,4.0,0.10253246898160442
track,Coffs Harbour,4,1,4.0,2.5,0.625,0.25,8.125,0.11664131825948369
track,Toowoomba,3,1,3.0,2.0,0.6666666666666666,0.3333333333333333,5.833333333333333,0.13095139032315442
track,Albany,3,1,3.0,1.5999999999999996,0.5333333333333332,0.3333333333333333,6.533333333333334,0.10791781548265399
track,Esperance,1,0,1.0,-1.0,-1.0,0.0,3.8,0.10579174303399955
track,Dalby,1,0,1.0,-1.0,-1.0,0.0,6.5,0.09960754382690395
track,Devonport,1,0,1.0,-1.0,-1.0,0.0,8.0,0.10951385120054809
track,Avondale,1,0,1.0,-1.0,-1.0,0.0,4.6,0.09506611899349865
track,Carnarvon,1,0,1.0,-1.0,-1.0,0.0,7.5,0.14711723469074672
track,Canberra,1,0,1.0,-1.0,-1.0,0.0,8.5,0.1402843796148222
track,Armidale,1,0,1.0,-1.0,-1.0,0.0,10.0,0.11932451340540175
track,Belmont,1,0,1.0,-1.0,-1.0,0.0,4.6,0.13470587715730659
track,Albury,1,0,1.0,-1.0,-1.0,0.0,6.0,0.10497537678697619
track,Waipukurau,1,0,1.0,-1.0,-1.0,0.0,8.0,0.12001697618870404
track,Wagga,1,0,1.0,-1.0,-1.0,0.0,8.0,0.1341478565283335
track,Tuncurry,1,0,1.0,-1.0,-1.0,0.0,9.0,0.09069712713941622
track,Taupo,1,0,1.0,-1.0,-1.0,0.0,6.5,0.1034849654907319
track,Trentham,1,0,1.0,-1.0,-1.0,0.0,9.0,0.10106408865872167
track,Te Rapa,1,0,1.0,-1.0,-1.0,0.0,9.0,0.12499379751898405
track,Terang,1,0,1.0,-1.0,-1.0,0.0,6.5,0.10509267008203921
track,Townsville,1,0,1.0,-1.0,-1.0,0.0,8.5,0.15445500579615465
track,Yarra Valley,1,0,1.0,-1.0,-1.0,0.0,7.5,0.18153717358420857
track,Caulfield Heath,1,0,1.0,-1.0,-1.0,0.0,5.0,0.10835787879437847
track,Casterton,1,0,1.0,-1.0,-1.0,0.0,8.5,0.122122051970201
track,Caulfield,1,0,1.0,-1.0,-1.0,0.0,5.5,0.09507557761626692
track,Donald,1,0,1.0,-1.0,-1.0,0.0,8.5,0.10201165366672757
track,Kalgoorlie,1,0,1.0,-1.0,-1.0,0.0,6.0,0.11391407824317129
track,Matamata,1,0,1.0,-1.0,-1.0,0.0,9.5,0.09831177292073742
track,Moruya,1,0,1.0,-1.0,-1.0,0.0,7.5,0.13543733027684796
track,Port Hedland,1,0,1.0,-1.0,-1.0,0.0,4.4,0.09043012684480284
track,Otaki,1,0,1.0,-1.0,-1.0,0.0,9.5,0.11565480900493748
track,Narromine,1,0,1.0,-1.0,-1.0,0.0,7.5,0.13362134571899403
