breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,3-6,25,7,25.0,9.7,0.38799999999999996,0.28,4.9559999999999995,0.1128044255995269
price_band,<3,1,1,1.0,1.7999999999999998,1.7999999999999998,1.0,2.8,0.11483569910286895
price_band,9-12,48,5,48.0,-0.5,-0.010416666666666666,0.10416666666666667,9.489583333333334,0.11384446379838518
price_band,6-9,82,10,82.0,-8.5,-0.10365853658536585,0.12195121951219512,7.4573170731707314,0.11565182694800244
track,Narrogin,2,2,2.0,15.0,7.5,1.0,8.5,0.1060529521391139
track,Gold Coast Poly,3,2,3.0,14.5,4.833333333333333,0.6666666666666666,9.0,0.10961756526380345
track,Wyong,3,2,3.0,12.0,4.0,0.6666666666666666,8.333333333333334,0.11614389876661226
track,Cairns,3,2,3.0,11.5,3.8333333333333335,0.6666666666666666,7.833333333333333,0.12766892138559263
track,Hobart,2,1,2.0,7.5,3.75,0.5,8.25,0.11169791638656869
track,Swan Hill,3,1,3.0,7.0,2.3333333333333335,0.3333333333333333,8.5,0.11995601795785844
track,Pakenham,3,1,3.0,6.0,2.0,0.3333333333333333,7.5,0.1436428869108545
track,Morphettville,1,1,1.0,5.5,5.5,1.0,6.5,0.11281186251273748
track,Warracknabeal,2,1,2.0,5.5,2.75,0.5,7.75,0.10829653957997804
track,Terang,2,1,2.0,5.0,2.5,0.5,6.75,0.09933216575851236
track,Hawera,1,1,1.0,4.5,4.5,1.0,5.5,0.10355057180424321
track,Ascot Park,1,1,1.0,3.5999999999999996,3.5999999999999996,1.0,4.6,0.1101555307896141
track,Canterbury,2,1,2.0,3.5,1.75,0.5,5.05,0.09586784525080112
track,Waverley,3,1,3.0,3.5,1.1666666666666667,0.3333333333333333,8.5,0.125544407340783
track,Horsham,1,1,1.0,3.0,3.0,1.0,4.0,0.10135671755652118
track,Coffs Harbour,4,1,4.0,2.5,0.625,0.25,8.125,0.11620372850307499
track,Toowoomba,3,1,3.0,2.0,0.6666666666666666,0.3333333333333333,5.833333333333333,0.13020567456336005
track,Albany,3,1,3.0,1.5999999999999996,0.5333333333333332,0.3333333333333333,6.533333333333334,0.10668133826407024
track,Caulfield Heath,1,0,1.0,-1.0,-1.0,0.0,5.0,0.09931268499488388
track,Devonport,1,0,1.0,-1.0,-1.0,0.0,8.0,0.1118851422575493
track,Donald,1,0,1.0,-1.0,-1.0,0.0,8.5,0.09821362324064134
track,Avondale,1,0,1.0,-1.0,-1.0,0.0,4.6,0.09456490385449395
track,Armidale,1,0,1.0,-1.0,-1.0,0.0,10.0,0.11797441112222938
track,Albury,1,0,1.0,-1.0,-1.0,0.0,6.0,0.09953470064882472
track,Waipukurau,1,0,1.0,-1.0,-1.0,0.0,8.0,0.1205389850673566
track,Wagga,1,0,1.0,-1.0,-1.0,0.0,8.0,0.1319427579930049
track,Tuncurry,1,0,1.0,-1.0,-1.0,0.0,9.0,0.09006449159236324
track,Taupo,1,0,1.0,-1.0,-1.0,0.0,6.5,0.10214022977292674
track,Stawell,1,0,1.0,-1.0,-1.0,0.0,10.0,0.14481703567222035
track,Trentham,1,0,1.0,-1.0,-1.0,0.0,9.0,0.1007739135550164
track,Te Rapa,1,0,1.0,-1.0,-1.0,0.0,9.0,0.12359351939518264
track,Dalby,1,0,1.0,-1.0,-1.0,0.0,6.5,0.09606928777407844
