breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,9-12,127,14,127.0,16.0,0.12598425196850394,0.11023622047244094,10.0,0.08835027642256023
price_band,12-20,116,10,116.0,12.0,0.10344827586206896,0.08620689655172414,13.267241379310345,0.09794247438501674
price_band,6-9,196,28,196.0,9.5,0.04846938775510204,0.14285714285714285,7.308673469387755,0.08045209699708107
price_band,3-6,43,7,43.0,-10.0,-0.23255813953488372,0.16279069767441862,4.972093023255814,0.07567899100595055
track,Sandown,7,3,7.0,31.0,4.428571428571429,0.42857142857142855,9.785714285714286,0.1063190066235928
track,Ipswich,12,3,12.0,16.5,1.375,0.25,9.333333333333334,0.096585959557055
track,Caulfield,10,3,10.0,14.5,1.45,0.3,9.1,0.0834445191811975
track,Goulburn,6,2,6.0,11.5,1.9166666666666667,0.3333333333333333,9.166666666666666,0.08366390685163343
track,Penola,1,1,1.0,11.0,11.0,1.0,12.0,0.07861140774522572
track,Port Macquarie,2,1,2.0,10.0,5.0,0.5,12.0,0.08749544000983075
track,Rosehill,11,3,11.0,9.5,0.8636363636363636,0.2727272727272727,8.590909090909092,0.07792930109598799
track,Towong,2,1,2.0,9.0,4.5,0.5,8.5,0.14316547556536652
track,Stawell,3,1,3.0,9.0,3.0,0.3333333333333333,9.5,0.07571622934584456
track,Kembla Grange,6,2,6.0,8.9,1.4833333333333334,0.3333333333333333,10.233333333333333,0.11565913712751878
track,Wyong,8,2,8.0,8.5,1.0625,0.25,8.9375,0.09554687804122228
track,Morphettville,17,3,17.0,8.0,0.47058823529411764,0.17647058823529413,9.735294117647058,0.07723799801247443
track,Rotorua,4,1,4.0,8.0,2.0,0.25,8.125,0.08116671520979796
track,Wangaratta,3,1,3.0,8.0,2.6666666666666665,0.3333333333333333,9.0,0.06926460857970378
track,Belmont,2,1,2.0,7.5,3.75,0.5,8.0,0.08730520562942895
track,Ascot,16,3,16.0,7.5,0.46875,0.1875,9.28125,0.08130492078433374
track,Parkes,1,1,1.0,7.5,7.5,1.0,8.5,0.07710082936835576
track,Gold Coast,15,4,15.0,7.2,0.48000000000000004,0.26666666666666666,7.88,0.07275112880043624
track,Geraldton,1,1,1.0,7.0,7.0,1.0,8.0,0.05132403698631802
track,Taree,6,1,6.0,6.0,1.0,0.16666666666666666,10.0,0.0726129723152713
track,Barcaldine,2,1,2.0,6.0,3.0,0.5,11.0,0.1112396786301053
track,Dubbo,4,1,4.0,6.0,1.5,0.25,10.25,0.07049925369532388
track,Gosford,5,1,5.0,6.0,1.2,0.2,9.7,0.07595564656315341
track,Waverley,2,1,2.0,5.5,2.75,0.5,6.5,0.06362849892827813
track,Randwick-Kensington,2,1,2.0,5.5,2.75,0.5,7.5,0.0628065447913639
track,Ararat,3,1,3.0,5.0,1.6666666666666667,0.3333333333333333,11.0,0.09596675262975503
track,Cairns,4,1,4.0,5.0,1.25,0.25,10.5,0.12921701587809803
track,Pakenham,10,1,10.0,5.0,0.5,0.1,9.0,0.11023045020524758
track,Coffs Harbour,2,1,2.0,4.5,2.25,0.5,6.5,0.0820774106549649
track,Pukekohe,7,1,7.0,4.0,0.5714285714285714,0.14285714285714285,9.642857142857142,0.06665366126093498
track,Gatton,4,1,4.0,4.0,1.0,0.25,10.25,0.08639728722751044
track,Alice Springs,4,1,4.0,4.0,1.0,0.25,10.625,0.10990460797783118
track,Stony Creek,2,1,2.0,4.0,2.0,0.5,10.5,0.11385686091443141
