breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,12-20,91,12,91.0,57.0,0.6263736263736264,0.13186813186813187,12.43956043956044,0.08288442588296802
price_band,6-9,169,28,169.0,49.5,0.29289940828402367,0.16568047337278108,7.5,0.07876915876527618
price_band,9-12,161,21,161.0,49.0,0.30434782608695654,0.13043478260869565,9.962732919254659,0.08211460763150101
price_band,3-6,18,4,18.0,2.3,0.12777777777777777,0.2222222222222222,5.050000000000001,0.08832300579714601
track,Sandown,4,3,4.0,31.0,7.75,0.75,10.875,0.10886762688156057
track,Taree,4,2,4.0,21.0,5.25,0.5,11.375,0.07571460795073068
track,Goulburn,6,3,6.0,19.5,3.25,0.5,8.916666666666666,0.06908048540438425
track,Doomben,10,3,10.0,18.5,1.85,0.3,9.75,0.0783745084733977
track,Wagga,4,2,4.0,18.0,4.5,0.5,10.375,0.062274425467327685
track,Launceston,9,3,9.0,17.8,1.9777777777777779,0.3333333333333333,8.866666666666667,0.09574903281174338
track,Wyong,10,3,10.0,17.5,1.75,0.3,8.3,0.10171893226850319
track,Ascot,11,2,11.0,13.0,1.1818181818181819,0.18181818181818182,10.363636363636363,0.07347263775454839
track,Pinjarra,3,2,3.0,12.0,4.0,0.6666666666666666,7.166666666666667,0.058475941574011155
track,Gunnedah,1,1,1.0,12.0,12.0,1.0,13.0,0.059037833476323937
track,Penola,1,1,1.0,11.0,11.0,1.0,12.0,0.0747064212546081
track,Cairns,6,2,6.0,10.5,1.75,0.3333333333333333,9.666666666666666,0.1076589371634397
track,Pukekohe,3,1,3.0,10.0,3.3333333333333335,0.3333333333333333,10.666666666666666,0.07405488322372315
track,Port Macquarie,3,1,3.0,9.0,3.0,0.3333333333333333,11.666666666666666,0.08435100987383974
track,Rosehill,6,2,6.0,8.5,1.4166666666666667,0.3333333333333333,10.0,0.08161464900241963
track,Riccarton,2,1,2.0,8.0,4.0,0.5,9.5,0.06275066683274051
track,Towong,3,1,3.0,8.0,2.6666666666666665,0.3333333333333333,8.666666666666666,0.11262209338957145
track,Parkes,1,1,1.0,7.5,7.5,1.0,8.5,0.05638625765549675
track,Otaki,3,1,3.0,6.5,2.1666666666666665,0.3333333333333333,9.0,0.07170043640858824
