breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,3-6,25,7,25.0,9.7,0.38799999999999996,0.28,4.9559999999999995,0.11297799874510232
price_band,<3,1,1,1.0,1.7999999999999998,1.7999999999999998,1.0,2.8,0.11673321924768348
price_band,9-12,46,5,46.0,1.5,0.03260869565217391,0.10869565217391304,9.51086956521739,0.11471203653924213
price_band,6-9,83,10,83.0,-9.5,-0.1144578313253012,0.12048192771084337,7.4397590361445785,0.11484067216917966
track,Narrogin,2,2,2.0,15.0,7.5,1.0,8.5,0.10405095306219532
track,Gold Coast Poly,3,2,3.0,14.5,4.833333333333333,0.6666666666666666,9.0,0.11001267731653279
track,Wyong,3,2,3.0,12.0,4.0,0.6666666666666666,8.333333333333334,0.11543262846245157
track,Cairns,3,2,3.0,11.5,3.8333333333333335,0.6666666666666666,7.833333333333333,0.1295674340494069
track,Hobart,2,1,2.0,7.5,3.75,0.5,8.25,0.11121213728408903
track,Swan Hill,3,1,3.0,7.0,2.3333333333333335,0.3333333333333333,8.5,0.11916174419340846
track,Pakenham,3,1,3.0,6.0,2.0,0.3333333333333333,7.5,0.1425092062382388
track,Warracknabeal,2,1,2.0,5.5,2.75,0.5,7.75,0.10923003658102143
track,Morphettville,1,1,1.0,5.5,5.5,1.0,6.5,0.11487306606826062
track,Terang,2,1,2.0,5.0,2.5,0.5,6.75,0.09848478075393685
track,Hawera,1,1,1.0,4.5,4.5,1.0,5.5,0.1052752769382101
track,Ascot Park,1,1,1.0,3.5999999999999996,3.5999999999999996,1.0,4.6,0.11065701923303306
track,Canterbury,2,1,2.0,3.5,1.75,0.5,5.05,0.09549450238212888
track,Waverley,3,1,3.0,3.5,1.1666666666666667,0.3333333333333333,8.5,0.1281095156497661
track,Horsham,1,1,1.0,3.0,3.0,1.0,4.0,0.10128650473505443
track,Coffs Harbour,4,1,4.0,2.5,0.625,0.25,8.125,0.11541283862927118
track,Toowoomba,3,1,3.0,2.0,0.6666666666666666,0.3333333333333333,5.833333333333333,0.128760049050789
track,Albany,3,1,3.0,1.5999999999999996,0.5333333333333332,0.3333333333333333,6.533333333333334,0.10724104283347839
track,Caulfield Heath,1,0,1.0,-1.0,-1.0,0.0,5.0,0.09749640200483489
track,Dalby,1,0,1.0,-1.0,-1.0,0.0,6.5,0.09528236704380857
track,Armidale,1,0,1.0,-1.0,-1.0,0.0,10.0,0.11702438478440651
track,Albury,1,0,1.0,-1.0,-1.0,0.0,6.0,0.09614010664994868
track,Waipukurau,1,0,1.0,-1.0,-1.0,0.0,8.0,0.11883784858822015
track,Wagga,1,0,1.0,-1.0,-1.0,0.0,8.0,0.13219971778212464
track,Trentham,1,0,1.0,-1.0,-1.0,0.0,9.0,0.10090373469614027
track,Wanganui,1,0,1.0,-1.0,-1.0,0.0,10.0,0.11795072289880922
track,Stawell,1,0,1.0,-1.0,-1.0,0.0,10.0,0.15198169481659027
track,Townsville,1,0,1.0,-1.0,-1.0,0.0,8.5,0.15209901534086315
track,Te Rapa,1,0,1.0,-1.0,-1.0,0.0,9.0,0.13068816099584873
track,Casterton,1,0,1.0,-1.0,-1.0,0.0,8.5,0.12545642893254916
track,Belmont,1,0,1.0,-1.0,-1.0,0.0,4.6,0.13510747243462407
track,Carnarvon,1,0,1.0,-1.0,-1.0,0.0,7.5,0.1559046755937722
track,Caulfield,1,0,1.0,-1.0,-1.0,0.0,5.5,0.09526063842291779
track,Canberra,1,0,1.0,-1.0,-1.0,0.0,8.5,0.14017977652073155
track,Avondale,1,0,1.0,-1.0,-1.0,0.0,4.6,0.09791677129902021
track,Hawkesbury,1,0,1.0,-1.0,-1.0,0.0,10.0,0.09200177083646142
track,Gosford,1,0,1.0,-1.0,-1.0,0.0,7.0,0.09616480743532285
track,Devonport,1,0,1.0,-1.0,-1.0,0.0,8.0,0.11247542654601346
track,Otaki,1,0,1.0,-1.0,-1.0,0.0,9.5,0.11341624902008766
track,Narromine,1,0,1.0,-1.0,-1.0,0.0,7.5,0.13141854622011093
track,Mackay,1,0,1.0,-1.0,-1.0,0.0,10.0,0.09501264138745699
track,Muswellbrook,1,0,1.0,-1.0,-1.0,0.0,9.5,0.09821982992513395
track,Port Macquarie,1,0,1.0,-1.0,-1.0,0.0,6.5,0.09417654568169842
track,Sunshine Coast,1,0,1.0,-1.0,-1.0,0.0,10.0,0.11539548218960896
track,Sunshine Coast Poly Track,1,0,1.0,-1.0,-1.0,0.0,9.0,0.1197545166260203
track,Tamworth,1,0,1.0,-1.0,-1.0,0.0,10.0,0.10585584835530289
track,Randwick,1,0,1.0,-1.0,-1.0,0.0,7.0,0.10379648073870207
track,Goulburn,1,0,1.0,-1.0,-1.0,0.0,8.5,0.15329282922871135
track,Moruya,1,0,1.0,-1.0,-1.0,0.0,7.5,0.1294099463061572
track,Matamata,1,0,1.0,-1.0,-1.0,0.0,9.5,0.098430620594264
track,Kalgoorlie,1,0,1.0,-1.0,-1.0,0.0,6.0,0.11653858969371877
track,Donald,1,0,1.0,-1.0,-1.0,0.0,8.5,0.097539452010895
track,Esperance,1,0,1.0,-1.0,-1.0,0.0,3.8,0.09357415501083696
track,Grafton,1,0,1.0,-1.0,-1.0,0.0,6.5,0.09174325433625014
track,Yarra Valley,1,0,1.0,-1.0,-1.0,0.0,7.5,0.17746067621055706
track,Warwick Farm,1,0,1.0,-1.0,-1.0,0.0,6.5,0.13143048845248828
track,York,1,0,1.0,-1.0,-1.0,0.0,8.5,0.09354538957052531
track,Riverton,1,0,1.0,-1.0,-1.0,0.0,7.5,0.09318961398119041
track,Rotorua,1,0,1.0,-1.0,-1.0,0.0,6.5,0.09066338655212576
track,Rosehill,1,0,1.0,-1.0,-1.0,0.0,6.0,0.09880956918027478
track,Seymour,1,0,1.0,-1.0,-1.0,0.0,8.5,0.10226854231628547
track,Taupo,1,0,1.0,-1.0,-1.0,0.0,6.5,0.10259116700569908
track,Gold Coast,4,1,4.0,-1.2000000000000002,-0.30000000000000004,0.25,6.7,0.11448722631123784
track,Geelong,2,0,2.0,-2.0,-1.0,0.0,7.5,0.0968653331828899
track,Doomben,2,0,2.0,-2.0,-1.0,0.0,8.5,0.10360877768487939
track,Geraldton,2,0,2.0,-2.0,-1.0,0.0,7.25,0.10479767591316438
track,Port Lincoln,2,0,2.0,-2.0,-1.0,0.0,9.5,0.10173532030707329
track,Taree,2,0,2.0,-2.0,-1.0,0.0,8.75,0.14724201985774546
track,Cranbourne,2,0,2.0,-2.0,-1.0,0.0,7.75,0.10943039393352547
track,Riccarton,2,0,2.0,-2.0,-1.0,0.0,6.9,0.10683614068814833
track,Warrnambool,2,0,2.0,-2.0,-1.0,0.0,7.25,0.1233603740943113
track,Ipswich,2,0,2.0,-2.0,-1.0,0.0,8.0,0.14380346121022114
track,Kyneton,3,0,3.0,-3.0,-1.0,0.0,8.666666666666666,0.10430412332335948
track,Newcastle,3,0,3.0,-3.0,-1.0,0.0,7.6000000000000005,0.09787838513246687
track,Ascot,3,0,3.0,-3.0,-1.0,0.0,8.0,0.10925666894817561
track,Balaklava,3,0,3.0,-3.0,-1.0,0.0,7.5,0.10968789695810359
track,Barcaldine,3,0,3.0,-3.0,-1.0,0.0,6.0,0.11595269556016906
track,Darwin,3,0,3.0,-3.0,-1.0,0.0,9.0,0.12312573689609012
track,Flemington,3,0,3.0,-3.0,-1.0,0.0,7.666666666666667,0.11466343600017326
track,Eagle Farm,3,0,3.0,-3.0,-1.0,0.0,8.166666666666666,0.094847779959719
track,Launceston,3,0,3.0,-3.0,-1.0,0.0,7.333333333333333,0.09921014427725851
track,Kilmore,3,0,3.0,-3.0,-1.0,0.0,9.666666666666666,0.10096627379219648
track,Sale,3,0,3.0,-3.0,-1.0,0.0,6.366666666666667,0.10113198511516241
track,Ballarat,4,0,4.0,-4.0,-1.0,0.0,6.6,0.1423816280218004
track,Kembla Grange,4,0,4.0,-4.0,-1.0,0.0,8.5,0.12340781429264695
track,Alice Springs,6,0,6.0,-6.0,-1.0,0.0,6.833333333333333,0.12641582222821648
distance_band,middle,63,12,63.0,15.0,0.23809523809523808,0.19047619047619047,7.561904761904762,0.11476338647716099
distance_band,staying,24,4,24.0,7.0,0.2916666666666667,0.16666666666666666,7.916666666666667,0.11706239580609507
distance_band,sprint,68,7,68.0,-18.5,-0.27205882352941174,0.10294117647058823,7.5779411764705875,0.11338414428404217
condition,Good (3),19,6,19.0,33.0,1.736842105263158,0.3157894736842105,8.18421052631579,0.1098005428614892
condition,Heavy (8),13,5,13.0,16.3,1.2538461538461538,0.38461538461538464,7.6461538461538465,0.11859608076067361
condition,Soft (5),22,5,22.0,10.1,0.45909090909090905,0.22727272727272727,7.281818181818181,0.11591484994362972
condition,Heavy (9),4,1,4.0,1.5,0.375,0.25,8.0,0.11572664738395907
condition,Heavy (10),5,1,5.0,-0.40000000000000036,-0.08000000000000007,0.2,7.220000000000001,0.10755544418155379
condition,Soft (7),2,0,2.0,-2.0,-1.0,0.0,7.25,0.09386739680512945
condition,Soft (6),18,2,18.0,-5.0,-0.2777777777777778,0.1111111111111111,7.894444444444444,0.11943955207098794
condition,Good,9,0,9.0,-9.0,-1.0,0.0,7.277777777777778,0.13046810407715126
condition,Good (4),63,3,63.0,-41.0,-0.6507936507936508,0.047619047619047616,7.561904761904762,0.11204893837586313
field_size,9,32,6,32.0,17.1,0.534375,0.1875,7.515625,0.11460047905353066
field_size,10,23,5,23.0,13.5,0.5869565217391305,0.21739130434782608,7.478260869565218,0.1161565224202176
field_size,12,12,3,12.0,8.5,0.7083333333333334,0.25,7.708333333333333,0.10361693809410884
field_size,15,4,1,4.0,2.5,0.625,0.25,6.775,0.11071074618124892
field_size,11,23,4,23.0,2.3000000000000007,0.10000000000000003,0.17391304347826086,7.617391304347826,0.11549534731773722
field_size,19,1,0,1.0,-1.0,-1.0,0.0,10.0,0.09200177083646142
field_size,16,1,0,1.0,-1.0,-1.0,0.0,7.5,0.17746067621055706
field_size,17,1,0,1.0,-1.0,-1.0,0.0,8.5,0.10772388939714722
field_size,18,2,0,2.0,-2.0,-1.0,0.0,9.25,0.12185730271276994
field_size,14,11,1,11.0,-5.5,-0.5,0.09090909090909091,8.0,0.11502242779760713
field_size,7,8,0,8.0,-8.0,-1.0,0.0,7.75,0.12339680282548597
field_size,8,25,3,25.0,-9.9,-0.396,0.12,7.2,0.11863138928658472
field_size,13,12,0,12.0,-12.0,-1.0,0.0,8.325000000000001,0.10242927339751311
market_rank,4.0,48,8,48.0,17.0,0.3541666666666667,0.16666666666666666,8.125,0.11730858405770495
market_rank,1.0,1,1,1.0,1.7999999999999998,1.7999999999999998,1.0,2.8,0.11673321924768348
market_rank,2.0,19,3,19.0,-0.5,-0.02631578947368421,0.15789473684210525,6.110526315789474,0.10747488940724155
market_rank,3.0,46,8,46.0,-1.3000000000000007,-0.028260869565217405,0.17391304347826086,6.6695652173913045,0.11205054327216363
