breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
track,Gold Coast Poly,3,1,3.0,4.5,1.5,0.3333333333333333,10.166666666666666,0.08396667244923968
track,Otaki,5,1,5.0,4.5,0.9,0.2,10.0,0.06260917744563199
track,Riverton,5,1,5.0,4.0,0.8,0.2,9.4,0.05657283215808252
track,Randwick-Kensington,4,1,4.0,3.5,0.875,0.25,9.25,0.054258176008118345
track,Toowoomba,16,3,16.0,3.5,0.21875,0.1875,7.59375,0.06721056945276169
track,Mornington,5,1,5.0,3.0,0.6,0.2,9.2,0.0566472148113253
track,Pukekohe,8,1,8.0,3.0,0.375,0.125,9.5625,0.05472166989946459
track,Terang,4,1,4.0,3.0,0.75,0.25,8.75,0.06097892824143315
track,Gatton,5,1,5.0,3.0,0.6,0.2,9.6,0.08581636379572595
track,Morphettville,14,2,14.0,3.0,0.21428571428571427,0.14285714285714285,9.821428571428571,0.06199268642713468
track,Dalby,6,1,6.0,1.5,0.25,0.16666666666666666,8.333333333333334,0.07796169447153857
track,Albany,7,1,7.0,1.5,0.21428571428571427,0.14285714285714285,8.785714285714286,0.0700064367781679
track,Gold Coast,16,3,16.0,1.2000000000000002,0.07500000000000001,0.1875,8.075,0.05960991329143462
track,Hobart,7,1,7.0,1.0,0.14285714285714285,0.14285714285714285,9.0,0.06904442718462238
track,Ascot,21,3,21.0,1.0,0.047619047619047616,0.14285714285714285,9.147619047619047,0.06402936770780548
track,Geelong,11,1,11.0,1.0,0.09090909090909091,0.09090909090909091,9.181818181818182,0.06726351614296561
track,Townsville,6,1,6.0,1.0,0.16666666666666666,0.16666666666666666,8.416666666666666,0.06471811212681998
track,Horsham,3,1,3.0,1.0,0.3333333333333333,0.3333333333333333,7.833333333333333,0.08530525579454477
track,Bendigo,4,1,4.0,0.7999999999999998,0.19999999999999996,0.25,9.7,0.0834314286029507
track,Canterbury,5,1,5.0,0.5,0.1,0.2,6.42,0.09594515403264138
track,Wanganui,8,1,8.0,0.5,0.0625,0.125,8.4375,0.08394297389808579
track,Coffs Harbour,6,1,6.0,0.5,0.08333333333333333,0.16666666666666666,7.25,0.0658196775315433
track,Sale,12,1,12.0,0.0,0.0,0.08333333333333333,8.716666666666667,0.07276594617928649
track,Port Lincoln,6,1,6.0,0.0,0.0,0.16666666666666666,7.583333333333333,0.0721105770168394
track,Swan Hill,1,0,1.0,-1.0,-1.0,0.0,12.0,0.0627379978230262
track,Armidale,1,0,1.0,-1.0,-1.0,0.0,10.0,0.0741805442336411
track,Ashburton,1,0,1.0,-1.0,-1.0,0.0,6.5,0.0681046216051183
track,Alice Springs,9,1,9.0,-1.0,-0.1111111111111111,0.1111111111111111,8.0,0.093544764088783
track,Port Augusta,1,0,1.0,-1.0,-1.0,0.0,9.5,0.046696466629385536
track,Riccarton Park Synthetic,1,0,1.0,-1.0,-1.0,0.0,11.0,0.04630079165535213
track,Wangaratta,1,0,1.0,-1.0,-1.0,0.0,11.0,0.06402037798734664
track,Naracoorte,1,0,1.0,-1.0,-1.0,0.0,12.0,0.061710149788284846
track,Ascot Park,1,0,1.0,-1.0,-1.0,0.0,8.0,0.05490489514252776
track,Northam,1,0,1.0,-1.0,-1.0,0.0,10.0,0.05396643442460741
track,Strathalbyn,1,0,1.0,-1.0,-1.0,0.0,11.0,0.05022206475713979
track,Narromine,1,0,1.0,-1.0,-1.0,0.0,12.0,0.04376017199383038
track,Caulfield Heath,1,0,1.0,-1.0,-1.0,0.0,7.0,0.05115081027822352
track,Clare,1,0,1.0,-1.0,-1.0,0.0,10.0,0.06323477694007576
track,Edenhope,1,0,1.0,-1.0,-1.0,0.0,9.0,0.06153563568760535
track,Bunbury,1,0,1.0,-1.0,-1.0,0.0,11.0,0.09201813549105699
track,Kilcoy,1,0,1.0,-1.0,-1.0,0.0,8.5,0.09177695133169526
track,Home Hill,1,0,1.0,-1.0,-1.0,0.0,6.0,0.12097882935096155
track,Mudgee,1,0,1.0,-1.0,-1.0,0.0,10.0,0.07424563271252188
track,Colac,1,0,1.0,-1.0,-1.0,0.0,9.0,0.048855459029434306
track,Tuncurry,1,0,1.0,-1.0,-1.0,0.0,10.0,0.05180390161944376
track,Tennant Creek,1,0,1.0,-1.0,-1.0,0.0,8.0,0.06466209503499804
track,Te Rapa,1,0,1.0,-1.0,-1.0,0.0,12.0,0.04146153516233479
track,Ballina,2,0,2.0,-2.0,-1.0,0.0,8.5,0.059013831586813864
track,Corowa,2,0,2.0,-2.0,-1.0,0.0,8.0,0.05842965163256344
track,Esperance,2,0,2.0,-2.0,-1.0,0.0,8.25,0.04708022389919321
track,Beaudesert,2,0,2.0,-2.0,-1.0,0.0,7.5,0.07919831237793522
track,Eagle Farm,19,2,19.0,-2.0,-0.10526315789473684,0.10526315789473684,8.436842105263159,0.07196340126395002
track,Kalgoorlie,2,0,2.0,-2.0,-1.0,0.0,8.75,0.04760330193558838
track,Gundagai,2,0,2.0,-2.0,-1.0,0.0,10.25,0.10447619803868809
track,Cowra,2,0,2.0,-2.0,-1.0,0.0,12.0,0.04640051849192738
track,York,2,0,2.0,-2.0,-1.0,0.0,12.0,0.09063408873079794
track,Wingatui,2,0,2.0,-2.0,-1.0,0.0,8.75,0.04264077679627051
track,Te Aroha,2,0,2.0,-2.0,-1.0,0.0,7.9,0.04649608972265307
track,Tauherenikau,2,0,2.0,-2.0,-1.0,0.0,9.0,0.05626579263416799
track,Wodonga,2,0,2.0,-2.0,-1.0,0.0,9.0,0.06161659763064879
track,Stawell,2,0,2.0,-2.0,-1.0,0.0,10.75,0.0611021461177417
track,Pinjarra Scarpside,2,0,2.0,-2.0,-1.0,0.0,8.75,0.0754502626270678
track,Queanbeyan,2,0,2.0,-2.0,-1.0,0.0,10.0,0.06996274894505297
track,Taupo,2,0,2.0,-2.0,-1.0,0.0,11.0,0.11011379706919207
track,Warwick,2,0,2.0,-2.0,-1.0,0.0,10.5,0.05098645184108203
track,Warracknabeal,2,0,2.0,-2.0,-1.0,0.0,9.5,0.09072894166782397
track,Waipukurau,2,0,2.0,-2.0,-1.0,0.0,7.75,0.12814346912020888
track,Casterton,2,0,2.0,-2.0,-1.0,0.0,9.0,0.05285352380239321
track,Flemington,11,1,11.0,-2.0,-0.18181818181818182,0.09090909090909091,8.89090909090909,0.06596864171921062
track,Narrogin,2,0,2.0,-2.0,-1.0,0.0,8.75,0.0696316256746425
track,Grafton,9,1,9.0,-2.5,-0.2777777777777778,0.1111111111111111,9.055555555555555,0.06264478019396814
track,Hawkesbury,12,1,12.0,-2.5,-0.20833333333333334,0.08333333333333333,8.333333333333334,0.07655189568370345
track,Rockhampton,3,0,3.0,-3.0,-1.0,0.0,7.666666666666667,0.0617263059611054
track,Bairnsdale,3,0,3.0,-3.0,-1.0,0.0,7.333333333333333,0.06682836108883645
track,Balaklava,3,0,3.0,-3.0,-1.0,0.0,6.333333333333333,0.10155166952203849
track,Hamilton,3,0,3.0,-3.0,-1.0,0.0,9.5,0.06409134752845613
track,Gawler,3,0,3.0,-3.0,-1.0,0.0,10.666666666666666,0.0580418931311103
track,Rotorua,3,0,3.0,-3.0,-1.0,0.0,7.833333333333333,0.07802467357328904
track,Waverley,8,1,8.0,-3.0,-0.375,0.125,7.3125,0.07832107097398043
track,Donald,3,0,3.0,-3.0,-1.0,0.0,11.333333333333334,0.0718390975336521
track,Mt Isa,3,0,3.0,-3.0,-1.0,0.0,8.0,0.10024228440224627
track,Darwin,4,0,4.0,-4.0,-1.0,0.0,7.8,0.0799821240691343
track,Matamata,4,0,4.0,-4.0,-1.0,0.0,7.2,0.06461675419733247
track,Nowra,4,0,4.0,-4.0,-1.0,0.0,7.375,0.06881374230422621
track,Oakbank,4,0,4.0,-4.0,-1.0,0.0,8.5,0.0711609726892608
track,Kerang,4,0,4.0,-4.0,-1.0,0.0,8.75,0.09539336380381018
track,Scone,4,0,4.0,-4.0,-1.0,0.0,11.75,0.06784590506111753
track,Kyneton,4,0,4.0,-4.0,-1.0,0.0,9.375,0.056981169632372985
track,Moe,4,0,4.0,-4.0,-1.0,0.0,8.75,0.07360693808226365
track,Murray Bridge,5,0,5.0,-5.0,-1.0,0.0,8.2,0.06428268129350165
track,Albury,5,0,5.0,-5.0,-1.0,0.0,9.1,0.07508809885799658
track,Werribee,5,0,5.0,-5.0,-1.0,0.0,9.2,0.06571098628707568
track,Echuca,5,0,5.0,-5.0,-1.0,0.0,9.5,0.07472405322324624
track,Ellerslie,5,0,5.0,-5.0,-1.0,0.0,9.4,0.04928936552097636
track,Dubbo,5,0,5.0,-5.0,-1.0,0.0,9.040000000000001,0.05898244538727905
track,Yarra Valley,5,0,5.0,-5.0,-1.0,0.0,9.3,0.0940463837374191
track,Trentham,6,0,6.0,-6.0,-1.0,0.0,10.25,0.06422100760773358
track,Warwick Farm,6,0,6.0,-6.0,-1.0,0.0,8.583333333333334,0.07773110299288753
track,Devonport,6,0,6.0,-6.0,-1.0,0.0,9.0,0.05223293150619854
