breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,12-20,241,21,241.0,32.0,0.13278008298755187,0.08713692946058091,13.244813278008298,0.09937609116401899
price_band,<3,2,1,2.0,0.8999999999999999,0.44999999999999996,0.5,2.8,0.10556496242827246
price_band,9-12,245,24,245.0,-3.0,-0.012244897959183673,0.09795918367346938,9.963265306122448,0.09057174545390521
price_band,3-6,86,13,86.0,-22.6,-0.2627906976744186,0.1511627906976744,4.984883720930233,0.0786578823495955
price_band,6-9,350,44,350.0,-24.0,-0.06857142857142857,0.12571428571428572,7.288571428571428,0.08734601716060747
track,Sandown,8,4,8.0,42.0,5.25,0.5,10.0,0.10850107182270435
track,Pakenham,23,4,23.0,19.0,0.8260869565217391,0.17391304347826086,9.217391304347826,0.10907390723653625
track,Wagga,9,3,9.0,19.0,2.111111111111111,0.3333333333333333,10.555555555555555,0.0996981838993994
track,Taree,7,2,7.0,18.0,2.5714285714285716,0.2857142857142857,11.357142857142858,0.08701081031601264
track,Goulburn,8,3,8.0,17.5,2.1875,0.375,9.25,0.10498482806660232
track,Ascot,25,5,25.0,17.0,0.68,0.2,9.436,0.08227724969225825
track,Launceston,18,4,18.0,16.8,0.9333333333333333,0.2222222222222222,8.788888888888888,0.09633909481247471
track,Tamworth,6,2,6.0,16.0,2.6666666666666665,0.3333333333333333,10.75,0.08451051408395042
track,Wyong,12,3,12.0,15.5,1.2916666666666667,0.25,8.541666666666666,0.1065121368114861
track,Caulfield,19,3,19.0,14.0,0.7368421052631579,0.15789473684210525,9.689473684210526,0.08521391752457648
track,Mount Gambier,2,1,2.0,12.0,6.0,0.5,14.0,0.11187630048646602
track,Gunnedah,2,1,2.0,11.0,5.5,0.5,12.0,0.05925925781347499
track,Tauranga,2,1,2.0,10.0,5.0,0.5,8.4,0.06678750938220451
track,Pukekohe,12,2,12.0,9.0,0.75,0.16666666666666666,9.25,0.08459986417616343
track,Port Macquarie,4,1,4.0,8.0,2.0,0.25,12.0,0.11673275939120274
track,Parkes,1,1,1.0,7.5,7.5,1.0,8.5,0.05981022559310574
track,Towong,4,1,4.0,7.0,1.75,0.25,10.0,0.12251274181211431
track,Wangaratta,5,1,5.0,6.0,1.2,0.2,9.6,0.05877819682666604
track,Cairns,11,2,11.0,5.5,0.5,0.18181818181818182,8.136363636363637,0.09371233804501787
track,Bordertown,3,1,3.0,5.5,1.8333333333333333,0.3333333333333333,8.0,0.08598457552425602
