breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
track,Kembla Grange,6,1,6.0,5.0,0.8333333333333334,0.16666666666666666,9.666666666666666,0.1090327802501116
track,Cairns,12,2,12.0,4.5,0.375,0.16666666666666666,8.458333333333334,0.1034907910039931
track,Gold Coast Poly,3,1,3.0,4.5,1.5,0.3333333333333333,6.766666666666667,0.07460395607165572
track,Waverley,8,2,8.0,4.5,0.5625,0.25,7.5125,0.08602266617183932
track,Riccarton,6,1,6.0,4.0,0.6666666666666666,0.16666666666666666,9.583333333333334,0.0771302953486228
track,Mornington,4,1,4.0,4.0,1.0,0.25,8.375,0.08232341246096103
track,Stony Creek,2,1,2.0,4.0,2.0,0.5,7.0,0.06718931890061267
track,Beaudesert,3,1,3.0,4.0,1.3333333333333333,0.3333333333333333,7.333333333333333,0.07470152702350923
track,Rotorua,4,1,4.0,3.5,0.875,0.25,7.0,0.09018592770461448
track,Grafton,9,2,9.0,3.0,0.3333333333333333,0.2222222222222222,8.11111111111111,0.07505948002660473
track,Geelong,9,1,9.0,3.0,0.3333333333333333,0.1111111111111111,8.88888888888889,0.09662400740759107
track,Terang,4,1,4.0,3.0,0.75,0.25,7.375,0.08639945804706217
track,Alice Springs,8,2,8.0,2.9000000000000004,0.36250000000000004,0.25,7.8625,0.11494860362094997
track,Tuncurry,2,1,2.0,2.8,1.4,0.5,7.4,0.07711582641822888
track,Canterbury,3,1,3.0,2.5,0.8333333333333334,0.3333333333333333,6.0,0.0965003552761866
track,Ararat,6,1,6.0,2.0,0.3333333333333333,0.16666666666666666,8.75,0.08696770151412371
track,Sale,10,1,10.0,2.0,0.2,0.1,8.3,0.07868744319747126
track,Gatton,6,1,6.0,2.0,0.3333333333333333,0.16666666666666666,9.666666666666666,0.09520422190190854
track,Ascot,22,3,22.0,1.0,0.045454545454545456,0.13636363636363635,8.563636363636364,0.07891657823943789
track,Yarra Valley,8,1,8.0,1.0,0.125,0.125,9.0,0.0804098037180428
track,Doomben,14,2,14.0,0.5,0.03571428571428571,0.14285714285714285,8.678571428571429,0.08433653079441845
track,Morphettville,18,2,18.0,0.5,0.027777777777777776,0.1111111111111111,9.38888888888889,0.06460989595230839
track,Albany,8,1,8.0,0.5,0.0625,0.125,8.625,0.09171763190786096
track,Hobart,8,1,8.0,0.0,0.0,0.125,8.5625,0.08421899201921842
track,Canberra,10,1,10.0,0.0,0.0,0.1,9.55,0.06640083511879093
track,Caulfield,13,2,13.0,-0.5,-0.038461538461538464,0.15384615384615385,8.346153846153847,0.06927949763984181
track,Coffs Harbour,7,1,7.0,-0.5,-0.07142857142857142,0.14285714285714285,7.571428571428571,0.08164403014394625
track,Taupo,1,0,1.0,-1.0,-1.0,0.0,8.0,0.08495086737795586
track,Strathalbyn,1,0,1.0,-1.0,-1.0,0.0,11.0,0.07524420711325204
track,Stawell,1,0,1.0,-1.0,-1.0,0.0,9.5,0.12234414801568885
track,Ascot Park,1,0,1.0,-1.0,-1.0,0.0,8.0,0.11467081608204878
track,Te Aroha,1,0,1.0,-1.0,-1.0,0.0,4.8,0.06243558205391764
track,Warwick,1,0,1.0,-1.0,-1.0,0.0,9.0,0.10775490520284679
track,Swan Hill,1,0,1.0,-1.0,-1.0,0.0,5.5,0.07161675677287435
track,Northam,1,0,1.0,-1.0,-1.0,0.0,10.0,0.06240062109543426
track,New Plymouth Raceway,1,0,1.0,-1.0,-1.0,0.0,7.5,0.07693661420563558
track,Riccarton Park Synthetic,1,0,1.0,-1.0,-1.0,0.0,11.0,0.0866194517997514
track,Mudgee,1,0,1.0,-1.0,-1.0,0.0,10.0,0.11052749194285894
track,Port Lincoln,7,1,7.0,-1.0,-0.14285714285714285,0.14285714285714285,7.642857142857143,0.08108123461278585
track,Penola,1,0,1.0,-1.0,-1.0,0.0,7.5,0.08556948950582023
track,Gunnedah,1,0,1.0,-1.0,-1.0,0.0,11.0,0.06841185890637572
track,Hastings,1,0,1.0,-1.0,-1.0,0.0,7.0,0.05608015864596837
track,Naracoorte,1,0,1.0,-1.0,-1.0,0.0,12.0,0.08777850733745513
track,Home Hill,1,0,1.0,-1.0,-1.0,0.0,6.0,0.06583618107891082
track,Mount Gambier,1,0,1.0,-1.0,-1.0,0.0,6.5,0.07198213629014608
track,Cowra,1,0,1.0,-1.0,-1.0,0.0,12.0,0.041464920207313224
track,Bunbury,1,0,1.0,-1.0,-1.0,0.0,11.0,0.12024948812046078
track,Ballina,2,0,2.0,-2.0,-1.0,0.0,6.5,0.07371776079344604
track,Waipukurau,2,0,2.0,-2.0,-1.0,0.0,7.75,0.14613797079619267
track,Caulfield Heath,2,0,2.0,-2.0,-1.0,0.0,9.5,0.10156861420549404
track,Moruya,2,0,2.0,-2.0,-1.0,0.0,7.75,0.06718640080401159
track,Kalgoorlie,2,0,2.0,-2.0,-1.0,0.0,6.75,0.07434154991597858
track,Bairnsdale,2,0,2.0,-2.0,-1.0,0.0,7.0,0.10038448472469522
track,Tauherenikau,2,0,2.0,-2.0,-1.0,0.0,9.0,0.08014112686789848
track,Warracknabeal,2,0,2.0,-2.0,-1.0,0.0,8.0,0.0764125077226956
track,York,2,0,2.0,-2.0,-1.0,0.0,12.0,0.12178655080723823
track,Port Augusta,2,0,2.0,-2.0,-1.0,0.0,7.25,0.07119857353924457
track,Pinjarra Scarpside,2,0,2.0,-2.0,-1.0,0.0,7.25,0.09219353134138648
track,Pukekohe,10,1,10.0,-2.0,-0.2,0.1,8.85,0.08295106707042824
track,Nowra,2,0,2.0,-2.0,-1.0,0.0,5.5,0.06235076870903296
track,Queanbeyan,2,0,2.0,-2.0,-1.0,0.0,10.0,0.10944031487343556
track,Rockingham,2,0,2.0,-2.0,-1.0,0.0,7.5,0.07547174851289468
track,Randwick-Kensington,2,0,2.0,-2.0,-1.0,0.0,10.0,0.09279873687455176
track,Te Rapa,2,0,2.0,-2.0,-1.0,0.0,8.25,0.06897265933460692
track,Casterton,2,0,2.0,-2.0,-1.0,0.0,8.25,0.06516830762029517
track,Hamilton,2,0,2.0,-2.0,-1.0,0.0,9.25,0.06300958200504919
track,Gundagai,2,0,2.0,-2.0,-1.0,0.0,10.25,0.1313619467993583
track,Esperance,2,0,2.0,-2.0,-1.0,0.0,6.5,0.07140008175999295
track,Kangaroo Island,2,0,2.0,-2.0,-1.0,0.0,6.5,0.07935174586743243
track,Horsham,2,0,2.0,-2.0,-1.0,0.0,9.75,0.10735148266279466
track,Flemington,11,1,11.0,-2.0,-0.18181818181818182,0.09090909090909091,8.072727272727272,0.08730374540644817
track,Narrogin,3,0,3.0,-3.0,-1.0,0.0,7.833333333333333,0.08074883732776057
track,Dubbo,3,0,3.0,-3.0,-1.0,0.0,10.666666666666666,0.0924854575375297
track,Rockhampton,3,0,3.0,-3.0,-1.0,0.0,7.5,0.0862319864849243
track,Gawler,3,0,3.0,-3.0,-1.0,0.0,11.0,0.08630576775013261
track,Corowa,3,0,3.0,-3.0,-1.0,0.0,6.933333333333334,0.08166381030792368
track,Devonport,3,0,3.0,-3.0,-1.0,0.0,8.166666666666666,0.0828371765962842
track,Donald,3,0,3.0,-3.0,-1.0,0.0,8.5,0.08730070271850403
track,Kilmore,7,1,7.0,-3.8,-0.5428571428571428,0.14285714285714285,8.028571428571428,0.08863101790829607
track,Balaklava,4,0,4.0,-4.0,-1.0,0.0,6.5,0.09632151055753099
track,Belmont,4,0,4.0,-4.0,-1.0,0.0,8.5,0.08463066792763761
track,Darwin,4,0,4.0,-4.0,-1.0,0.0,6.25,0.08977914477578566
track,Ashburton,4,0,4.0,-4.0,-1.0,0.0,7.5,0.07337254529763163
track,Oakbank,4,0,4.0,-4.0,-1.0,0.0,8.5,0.10675707729210984
track,Kyneton,4,0,4.0,-4.0,-1.0,0.0,8.25,0.08724107464353151
track,Kerang,4,0,4.0,-4.0,-1.0,0.0,8.125,0.10068372360055194
track,Matamata,4,0,4.0,-4.0,-1.0,0.0,7.75,0.08859214123552361
track,Wodonga,4,0,4.0,-4.0,-1.0,0.0,8.875,0.071430307019139
track,Werribee,5,0,5.0,-5.0,-1.0,0.0,9.4,0.08179770662186059
track,Albury,5,0,5.0,-5.0,-1.0,0.0,7.2,0.09489065091034224
track,Cranbourne,11,1,11.0,-5.0,-0.45454545454545453,0.09090909090909091,8.454545454545455,0.09450222115881363
track,Bendigo,5,0,5.0,-5.0,-1.0,0.0,9.7,0.10849371423100325
track,Hawera,5,0,5.0,-5.0,-1.0,0.0,8.3,0.08749438883125944
track,Ellerslie,5,0,5.0,-5.0,-1.0,0.0,8.5,0.0681830017034881
track,Gold Coast,13,1,13.0,-5.0,-0.38461538461538464,0.07692307692307693,8.846153846153847,0.08924849714509774
track,Moe,5,0,5.0,-5.0,-1.0,0.0,8.5,0.08732959488218688
track,Scone,5,0,5.0,-5.0,-1.0,0.0,10.9,0.09282282240756509
track,Warrnambool,6,0,6.0,-6.0,-1.0,0.0,7.75,0.08879010914915865
track,Mackay,6,0,6.0,-6.0,-1.0,0.0,8.416666666666666,0.0757047876716065
track,Echuca,6,0,6.0,-6.0,-1.0,0.0,8.166666666666666,0.09193027056969856
track,Warwick Farm,6,0,6.0,-6.0,-1.0,0.0,8.583333333333334,0.10037436027919837
track,Townsville,6,0,6.0,-6.0,-1.0,0.0,8.166666666666666,0.08885442603876796
track,Ballarat,7,0,7.0,-7.0,-1.0,0.0,8.371428571428572,0.10257880933227789
track,Pakenham,20,2,20.0,-7.0,-0.35,0.1,8.035,0.09142246087265009
track,Trentham,7,0,7.0,-7.0,-1.0,0.0,9.5,0.07580198204128745
track,Riverton,7,0,7.0,-7.0,-1.0,0.0,9.285714285714286,0.07471607951251878
track,Newcastle,8,0,8.0,-8.0,-1.0,0.0,9.5625,0.09461878125253866
track,Murray Bridge,8,0,8.0,-8.0,-1.0,0.0,8.3125,0.08219562887960162
track,Seymour,8,0,8.0,-8.0,-1.0,0.0,9.0625,0.10159112729914549
track,Hawkesbury,10,0,10.0,-10.0,-1.0,0.0,8.05,0.08526230685533191
track,Randwick,11,0,11.0,-11.0,-1.0,0.0,8.409090909090908,0.07676499648421543
track,Sunshine Coast,16,0,16.0,-16.0,-1.0,0.0,8.3125,0.09195276587408992
distance_band,staying,79,12,79.0,19.0,0.24050632911392406,0.1518987341772152,8.649367088607594,0.08386898270417922
distance_band,middle,324,39,324.0,13.399999999999999,0.04135802469135802,0.12037037037037036,8.453086419753086,0.0881218901800425
distance_band,sprint,337,43,337.0,8.3,0.024629080118694364,0.12759643916913946,8.413649851632048,0.08728302441649037
condition,Heavy (8),37,10,37.0,46.3,1.2513513513513512,0.2702702702702703,8.043243243243245,0.09054262181784245
condition,Good (4),347,46,347.0,29.3,0.08443804034582132,0.13256484149855907,8.528818443804035,0.08676738468632482
condition,Soft (5),133,16,133.0,20.0,0.15037593984962405,0.12030075187969924,8.722556390977443,0.08739554110484499
condition,Good,11,2,11.0,-0.09999999999999964,-0.00909090909090906,0.18181818181818182,7.472727272727273,0.10300104601126815
condition,Soft (7),42,5,42.0,-1.0,-0.023809523809523808,0.11904761904761904,8.483333333333334,0.07897615155173002
condition,Firm,2,0,2.0,-2.0,-1.0,0.0,5.1,0.06550360044074811
condition,Heavy (9),22,2,22.0,-5.0,-0.22727272727272727,0.09090909090909091,8.272727272727273,0.09139915051504452
condition,Soft (6),71,8,71.0,-8.3,-0.11690140845070424,0.11267605633802817,8.356338028169013,0.08716586886742916
condition,Heavy (10),15,1,15.0,-9.0,-0.6,0.06666666666666667,7.366666666666666,0.09636156812953095
condition,Good (3),60,4,60.0,-29.5,-0.49166666666666664,0.06666666666666667,8.43,0.08805927041537333
field_size,19,13,3,13.0,21.0,1.6153846153846154,0.23076923076923078,9.484615384615385,0.0725813760023514
field_size,15,46,7,46.0,18.0,0.391304347826087,0.15217391304347827,8.630434782608695,0.07848550083950954
field_size,18,36,6,36.0,16.5,0.4583333333333333,0.16666666666666666,9.527777777777779,0.07585427413560177
field_size,12,94,12,94.0,14.5,0.15425531914893617,0.1276595744680851,8.675531914893616,0.08410840518660491
field_size,10,86,12,86.0,12.0,0.13953488372093023,0.13953488372093023,8.334883720930232,0.09297568111726857
field_size,7,9,2,9.0,7.8,0.8666666666666667,0.2222222222222222,8.922222222222222,0.1096549217918196
field_size,9,50,7,50.0,6.5,0.13,0.14,7.81,0.09186324763210411
field_size,21,4,1,4.0,4.5,1.125,0.25,9.125,0.07945349888213296
field_size,20,26,3,26.0,4.0,0.15384615384615385,0.11538461538461539,9.365384615384615,0.07967971883314402
field_size,16,61,8,61.0,1.2999999999999998,0.021311475409836064,0.13114754098360656,8.583606557377049,0.08729474617804145
field_size,6,4,1,4.0,-1.1,-0.275,0.25,4.575,0.11837393121524309
field_size,22,2,0,2.0,-2.0,-1.0,0.0,8.5,0.09364154143375739
field_size,8,31,5,31.0,-2.3,-0.07419354838709677,0.16129032258064516,7.361290322580645,0.09470124195364613
field_size,5,3,0,3.0,-3.0,-1.0,0.0,7.833333333333333,0.09775718842911592
field_size,14,73,8,73.0,-6.0,-0.0821917808219178,0.1095890410958904,8.30958904109589,0.08359855518706312
field_size,17,32,3,32.0,-6.0,-0.1875,0.09375,8.796875,0.08811442034722831
field_size,11,81,9,81.0,-11.0,-0.13580246913580246,0.1111111111111111,8.053086419753086,0.08926094622158678
field_size,13,89,7,89.0,-34.0,-0.38202247191011235,0.07865168539325842,8.540449438202247,0.09065138701223445
market_rank,4.0,224,34,224.0,61.8,0.2758928571428571,0.15178571428571427,8.309375,0.08688577510940794
market_rank,7.0,23,6,23.0,41.0,1.7826086956521738,0.2608695652173913,10.978260869565217,0.08384014045402259
market_rank,5.0,185,20,185.0,-1.0,-0.005405405405405406,0.10810810810810811,9.321621621621622,0.08893110350025649
market_rank,8.0,3,0,3.0,-3.0,-1.0,0.0,11.666666666666666,0.09678703874480445
market_rank,1.0,7,1,7.0,-4.1,-0.5857142857142856,0.14285714285714285,3.942857142857143,0.0883739301257331
market_rank,2.0,52,8,52.0,-12.0,-0.23076923076923078,0.15384615384615385,6.267307692307692,0.07831251631820423
market_rank,3.0,162,20,162.0,-16.0,-0.09876543209876543,0.12345679012345678,7.016666666666667,0.08427055566606972
market_rank,6.0,84,5,84.0,-26.0,-0.30952380952380953,0.05952380952380952,10.642857142857142,0.09661274743165932
model_rank,2.0,343,41,343.0,28.5,0.08309037900874636,0.119533527696793,8.923906705539359,0.07786247397298025
model_rank,1.0,397,53,397.0,12.2,0.030730478589420653,0.13350125944584382,8.051889168765744,0.09542743755060192
price_quality,FLUC2,740,94,740.0,40.7,0.05500000000000001,0.12702702702702703,8.45608108108108,0.08728583956800161
