breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
track,Ellerslie,3,0,3.0,-3.0,-1.0,0.0,7.833333333333333,0.11508452272700447
track,Caulfield,3,0,3.0,-3.0,-1.0,0.0,10.666666666666666,0.06306646065760128
track,Rockhampton,3,0,3.0,-3.0,-1.0,0.0,11.666666666666666,0.0777833667907787
track,Wyong,3,0,3.0,-3.0,-1.0,0.0,9.833333333333334,0.06317433993567727
track,Mackay,3,0,3.0,-3.0,-1.0,0.0,9.666666666666666,0.06291746070871783
track,Riverton,3,0,3.0,-3.0,-1.0,0.0,7.333333333333333,0.11709633714216099
track,Toowoomba,4,0,4.0,-4.0,-1.0,0.0,10.25,0.06293345326761612
track,Ascot,4,0,4.0,-4.0,-1.0,0.0,8.75,0.05930402386655053
track,Wanganui,5,0,5.0,-5.0,-1.0,0.0,8.1,0.11511687367742147
track,Cranbourne,6,0,6.0,-6.0,-1.0,0.0,9.916666666666666,0.07378743838328122
distance_band,sprint,59,10,59.0,41.5,0.7033898305084746,0.1694915254237288,9.974576271186441,0.08153142530641806
distance_band,staying,12,2,12.0,7.0,0.5833333333333334,0.16666666666666666,8.091666666666667,0.07809526414889062
distance_band,middle,43,6,43.0,4.0,0.09302325581395349,0.13953488372093023,9.395348837209303,0.08586681536637433
condition,Good (4),46,8,46.0,26.0,0.5652173913043478,0.17391304347826086,9.695652173913043,0.073713287904055
condition,Soft (5),14,3,14.0,16.5,1.1785714285714286,0.21428571428571427,9.285714285714286,0.09233893421358295
condition,Heavy (8),4,1,4.0,8.0,2.0,0.25,10.75,0.11942930916022215
condition,Heavy (10),6,1,6.0,6.0,1.0,0.16666666666666666,9.166666666666666,0.10725716095622077
condition,Good (3),14,2,14.0,6.0,0.42857142857142855,0.14285714285714285,9.792857142857143,0.07069027922437968
condition,Heavy (9),10,2,10.0,0.0,0.0,0.2,8.15,0.10044881524030505
condition,Good,3,0,3.0,-3.0,-1.0,0.0,10.5,0.09035070115383936
condition,Soft (6),13,1,13.0,-3.0,-0.23076923076923078,0.07692307692307693,9.961538461538462,0.08172834259242837
condition,Soft (7),4,0,4.0,-4.0,-1.0,0.0,9.0,0.07682029498927317
field_size,11,12,4,12.0,24.5,2.0416666666666665,0.3333333333333333,10.041666666666666,0.08948137325025096
field_size,8,27,5,27.0,22.5,0.8333333333333334,0.18518518518518517,9.907407407407407,0.07486386524917307
field_size,9,19,4,19.0,19.5,1.0263157894736843,0.21052631578947367,10.473684210526315,0.07222478377757874
field_size,7,15,2,15.0,8.0,0.5333333333333333,0.13333333333333333,9.466666666666667,0.07978652203193945
field_size,13,11,2,11.0,3.0,0.2727272727272727,0.18181818181818182,7.963636363636363,0.10919219319387002
field_size,10,9,1,9.0,-4.0,-0.4444444444444444,0.1111111111111111,9.777777777777779,0.0699511449424752
field_size,14,6,0,6.0,-6.0,-1.0,0.0,8.166666666666666,0.09546985345056941
field_size,6,7,0,7.0,-7.0,-1.0,0.0,8.428571428571429,0.10168334703024261
field_size,12,8,0,8.0,-8.0,-1.0,0.0,9.625,0.08254047263821453
market_rank,4.0,34,7,34.0,35.5,1.0441176470588236,0.20588235294117646,9.529411764705882,0.09154678208462969
market_rank,6.0,13,2,13.0,9.0,0.6923076923076923,0.15384615384615385,11.0,0.07016681067216395
market_rank,7.0,4,1,4.0,8.0,2.0,0.25,11.25,0.052850003465382635
market_rank,3.0,17,3,17.0,6.0,0.35294117647058826,0.17647058823529413,8.588235294117647,0.10679556114316535
market_rank,1.0,3,1,3.0,2.0,0.6666666666666666,0.3333333333333333,5.033333333333333,0.06982294794823517
market_rank,5.0,31,3,31.0,-1.0,-0.03225806451612903,0.0967741935483871,10.548387096774194,0.06584839276050758
market_rank,8.0,1,0,1.0,-1.0,-1.0,0.0,12.0,0.050313010927753796
market_rank,2.0,11,1,11.0,-6.0,-0.5454545454545454,0.09090909090909091,7.045454545454546,0.09881860094185214
model_rank,2.0,64,11,64.0,40.0,0.625,0.171875,9.6796875,0.07997267136379005
model_rank,1.0,50,7,50.0,12.5,0.25,0.14,9.402000000000001,0.08643038712673774
price_quality,FLUC2,114,18,114.0,52.5,0.4605263157894737,0.15789473684210525,9.557894736842105,0.08280500283876711
