race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,recent_1_place,recent_1_total_runners,recent_1_time,recent_1_distance_m,recent_2_place,recent_2_total_runners,recent_2_time,recent_2_distance_m,recent_3_place,recent_3_total_runners,recent_3_time,recent_3_distance_m,recent_4_place,recent_4_total_runners,recent_4_time,recent_4_distance_m,recent_5_place,recent_5_total_runners,recent_5_time,recent_5_distance_m,recent_6_place,recent_6_total_runners,recent_6_time,recent_6_distance_m,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,speed_peak_same_distance,speed_avg_same_distance,speed_recent_weighted_distance_adjusted,speed_avg_nearby_distance,speed_consistency_std,speed_consistency,speed_sample_count_same_distance,speed_sample_count_nearby,speed_confidence,historical_speed_score,speed_feature_confidence,speed_feature_score,speed_feature_source,suitability_score,recent_place_quality_score,recent_form_score,connection_score,margin_score,freshness_score,class_score,market_rank,price_band,distance_band,has_sparse_recent_form,draw_bias_score,draw_bias_starts,draw_bias_win_rate,jockey_score,jockey_starts,jockey_win_rate,trainer_score,trainer_starts,trainer_win_rate,speed_score_norm,market_sanity_score,model_score,model_rank,raw_model_prob,model_prob,market_implied_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10197594,8,R8 Irresistible Pools And Spas (Bm72),272,Canterbury,Australia,Horses - Aus/NZ,,Fast,1550,Soft (6),2026-02-27T10:30:00+00:00,16,9,1169871949,9,Piperita,7,Anna Roper,Nacim Dilmi,Wyong,57.5,4,m,25.0,87.0,87.0,25.0,33.33,114375.0,12.0,3.0,1.0,0.0,6.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,4.0,2.0,x67441,x67441,Off Midfield,6,1,2,4.0,1.0,3.0,4.4,0.2,0.2,2.4666666666666663,0.1,2.9,13.299999999999999,0,1,0,17.0,1.0,10.0,01.19.38,1350.0,4.0,10.0,01.23.22,1400.0,4.0,9.0,01.16.11,1300.0,7.0,7.0,01.23.79,1400.0,6.0,8.0,01.13.15,1250.0,2.0,7.0,00.47.20,800.0,9.0,7.0,7.5,8.0,7.5,FLUC2,4,P,finished,0,0,False,True,9,9,1.0,True,True,87.0,0.0,0.0,16.92834741676787,16.947203372572673,0.12488843307981701,0.750223133840366,0.0,0.95,0.4350446267680732,16.92834741676787,0.4350446267680732,16.92834741676787,history,0.2911111111111111,0.6806547619047618,0.4440773809523809,0.325,0.7050000000000001,0.6695477754126246,0.39253355536785495,5.0,6-9,middle,False,0.2,1,0.0,0.07625,152,7.24,0.25416666666666665,40,27.5,0.6588297378575237,0.15401685455717876,0.4587680407130219,2.0,0.1509794940112431,0.1509794940112431,0.11034330223328137,0.04063619177796174,4.063619177796173,0.5,1.0,7.5,-1.0,-1.0
10197632,8,R8 Ladbrokes Big Bets Summer Middle Distance Series - Heat 6 (Bm70),310,Cranbourne,Australia,Horses - Aus/NZ,,Fast,2025,Good (4),2026-02-27T10:45:00+00:00,9,8,1169877557,4,En Flique,7,Lachlan King,Ben Brisbourne,Wangaratta,59.5,4,m,74.0,100.0,100.0,20.0,60.0,117380.0,15.0,3.0,4.0,2.0,10.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,3.0,x30121,x30121,Pace,6,2,4,3.6666666666666665,1.0,1.3333333333333333,3.6,0.4,0.8,7.183333333333334,1.0,2.1,6.6000000000000005,0,0,5,9.0,1.0,8.0,01.50.37,1800.0,2.0,8.0,01.49.83,1800.0,1.0,12.0,01.35.17,1590.0,11.0,11.0,01.36.98,1590.0,3.0,12.0,01.24.86,1400.0,4.0,6.0,01.05.88,1100.0,6.0,7.0,6.5,7.0,6.5,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.0,0.0,16.34219006135579,16.342190061355787,0.0395318387212669,0.9209363225574662,0.0,0.6,0.36418726451149325,16.34219006135579,0.36418726451149325,16.34219006135579,history,0.26666666666666666,0.8161038961038961,0.6562662337662337,0.3,0.7400000000000001,0.5468764125610489,0.46627016699031326,4.0,6-9,staying,False,0.16666666666666666,2,0.0,0.07479674796747966,115,6.96,0.06833333333333333,112,6.25,0.682086332578053,0.1783172467583114,0.512366200035312,1.0,0.211638892750254,0.211638892750254,0.12619055995076503,0.08544833279948896,8.544833279948897,0.5,1.0,6.5,-1.0,-1.0
10197632,8,R8 Ladbrokes Big Bets Summer Middle Distance Series - Heat 6 (Bm70),310,Cranbourne,Australia,Horses - Aus/NZ,,Fast,2025,Good (4),2026-02-27T10:45:00+00:00,9,8,1169877563,8,Luvya Mumma,2,Alana Kelly,Liam Howley,Kyneton,56.0,4,m,75.0,94.0,94.0,7.69,61.54,65475.0,13.0,1.0,3.0,4.0,10.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,1.0,30x222,30x222,Pace,6,0,5,4.0,2.0,2.0,4.2,0.0,0.8,2.216666666666667,0.1,0.9666666666666667,2.4,0,1,5,27.0,2.0,9.0,01.55.73,1856.0,2.0,8.0,01.38.22,1600.0,2.0,8.0,01.29.66,1454.0,3.0,7.0,00.59.44,1000.0,12.0,16.0,02.41.05,2500.0,3.0,10.0,02.35.15,2400.0,11.0,7.5,8.0,,8.0,FLUC2,6,L,finished,0,0,False,True,8,8,1.0,True,True,94.0,0.0,0.0,16.031149707534905,15.96627486399091,0.05893967280210049,0.882120654395799,0.0,0.39999999999999997,0.2964241308791598,16.031149707534905,0.2964241308791598,16.031149707534905,history,0.17999999999999997,0.7813293650793649,0.5506646825396825,0.16,0.8983333333333334,0.6269318224331933,0.41361464551908167,5.0,6-9,staying,False,0.16666666666666666,2,0.0,0.06990291262135923,95,6.32,0.14137931034482756,50,14.0,0.6481839285872397,0.14414482022546862,0.46859128485875234,2.0,0.16275272024477483,0.16275272024477483,0.10252982995999657,0.06022289028477826,6.022289028477826,,1.0,8.0,-1.0,-1.0
10197523,6,R6 Happy Retirement Wayne Stevens Hcp,682,Wingatui,New Zealand,Horses - Aus/NZ,,Slow,1200,Soft (6),2026-02-28T01:52:00+00:00,14,13,1169862238,1,Tikki,12,Tina Comignaghi,Steven Prince,Wingatui,60.0,6,m,58.0,100.0,100.0,36.36,54.55,216590.0,22.0,8.0,3.0,1.0,5.0,2.0,12.0,6.0,5.0,0.0,20.0,8.0,6.0,2.0,4.0,1.0,4.0,0.0,15.0,7.0,996251,996251,,6,1,2,5.333333333333333,1.0,2.6666666666666665,4.6,0.2,0.4,3.4000000000000004,0.2,1.3333333333333333,8.0,6,1,3,14.0,1.0,9.0,01.13.30,1200.0,5.0,14.0,01.09.59,1200.0,2.0,11.0,01.10.43,1200.0,6.0,9.0,01.09.80,1200.0,9.0,11.0,01.10.32,1200.0,9.0,12.0,01.09.93,1200.0,12.0,11.0,12.0,11.0,12.0,FLUC2,2,P,finished,0,1,False,True,13,13,1.0,True,True,100.0,17.243856875987927,16.880253736005407,16.880253736005407,16.880253736005407,0.38022704578344646,0.23954590843310708,1.0,1.0,0.8479091816866214,16.880253736005407,0.8479091816866214,16.880253736005407,history,0.40111111111111114,0.7292132867132867,0.4969032940743467,0.39999999999999997,0.8566666666666667,0.6356028380186053,0.5219000268827864,7.0,12-20,sprint,False,0.16666666666666666,2,0.0,0.16705882352941176,77,16.88,0.0923076923076923,5,0.0,0.5854151615514132,0.09478464856691793,0.486425561936294,3.0,0.10960642114389849,0.10960642114389849,0.06507190868422622,0.04453451245967227,4.453451245967227,-1.0,1.0,12.0,-1.0,-1.0
10197482,6,R6 Comag Hcp,466,Matamata,New Zealand,Horses - Aus/NZ,,Slow,2000,Soft (6),2026-02-28T02:00:00+00:00,11,9,1169854754,4,Pericles,6,George Rooke,Ms P Gerard,Matamata,56.0,5,g,28.0,88.0,88.0,22.73,31.82,190445.0,22.0,5.0,2.0,0.0,6.0,2.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,8x5719,8x5719,,6,1,1,5.833333333333333,1.0,5.666666666666667,6.0,0.2,0.2,3.9000000000000004,1.3,3.6999999999999997,24.333333333333332,0,0,5,58.0,9.0,11.0,01.36.60,1600.0,1.0,8.0,01.36.60,1600.0,7.0,9.0,01.18.73,1300.0,5.0,6.0,01.10.48,1200.0,8.0,12.0,01.24.77,1400.0,5.0,10.0,01.24.39,1400.0,10.0,9.5,8.5,,8.5,FLUC2,8,L,finished,0,0,False,True,9,9,1.0,True,True,88.0,0.0,0.0,16.563146997929604,16.56314699792961,3.371747880871523e-07,0.9999993256504238,0.0,0.6,0.37999986513008477,16.563146997929604,0.37999986513008477,16.563146997929604,history,0.256923076923077,0.44164141414141417,0.3130463168268046,0.15,0.5650000000000002,0.1540981966856221,0.3858570200504552,4.0,6-9,staying,False,0.16666666666666666,2,0.0,0.1616,117,16.24,0.050793650793650794,55,3.64,0.6667725625125529,0.13543420169748907,0.37710014205380066,2.0,0.13764353622815975,0.13764353622815975,0.0940251421030565,0.04361839412510325,4.361839412510325,,1.0,8.5,-1.0,-1.0
10197482,6,R6 Comag Hcp,466,Matamata,New Zealand,Horses - Aus/NZ,,Slow,2000,Soft (6),2026-02-28T02:00:00+00:00,11,9,1169854755,5,Maldini,4,Sam Mcnab,A W Pike,Cambridge,54.0,6,h,48.0,79.0,79.0,13.33,53.33,167415.0,30.0,4.0,5.0,7.0,9.0,0.0,11.0,2.0,10.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,434321,434321,,6,1,4,2.8333333333333335,1.0,2.0,2.6,0.2,0.8,2.3666666666666667,0.7,1.6333333333333335,12.766666666666666,3,0,2,64.0,1.0,18.0,02.29.76,2400.0,2.0,12.0,02.10.64,2100.0,3.0,13.0,02.11.17,2100.0,4.0,17.0,02.31.87,2400.0,3.0,11.0,02.15.08,2100.0,4.0,9.0,01.45.22,1600.0,3.3,4.6,4.8,5.0,4.8,FLUC2,2,P,finished,0,1,False,True,9,9,1.0,True,True,79.0,0.0,0.0,15.94715156673261,15.924360347866894,0.2061185550338416,0.5877628899323168,0.0,1.0,0.4175525779864634,15.94715156673261,0.4175525779864634,15.94715156673261,history,0.3072727272727273,0.8947727272727273,0.6519515810276679,0.15,0.8016666666666667,0.11170457372867065,0.4216200126299414,3.0,3-6,staying,False,0.16666666666666666,2,0.0,0.10222222222222221,82,9.76,0.15342465753424656,65,15.38,0.4640138643472088,0.24286516354256998,0.449011302246926,1.0,0.21190418895429014,0.21190418895429014,0.1665028558074959,0.04540133314679423,4.540133314679423,0.20000000000000018,1.0,4.8,-1.0,-1.0
10197478,8,R8 Colchester Engineering Hcp,466,Matamata,New Zealand,Horses - Aus/NZ,,Normal,1600,Soft (6),2026-02-28T03:10:00+00:00,11,9,1169854599,6,Takeshi,11,Matthew Cartwright,S B Marsh,Cambridge,54.0,5,g,8.0,81.0,81.0,30.77,53.85,98705.0,13.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,1x5x10,1x5x10,,6,2,3,4.666666666666667,1.0,6.333333333333333,4.4,0.4,0.6,5.966666666666666,0.2,10.533333333333333,10.299999999999999,4,1,2,28.0,13.0,13.0,01.29.55,1500.0,1.0,9.0,01.11.83,1200.0,5.0,12.0,01.27.83,1400.0,1.0,10.0,01.34.95,1600.0,2.0,12.0,01.38.63,1600.0,6.0,14.0,01.34.54,1600.0,9.5,10.0,9.0,,9.0,FLUC2,9,L,finished,0,0,False,True,9,9,1.0,True,True,81.0,16.924053310767928,16.614098242178976,16.590332675147813,16.583681619821178,0.3278152287396768,0.34436954252064644,0.25,1.0,0.49387390850412927,16.590332675147813,0.49387390850412927,16.590332675147813,history,0.40698412698412695,0.5671328671328671,0.4770290004113534,0.15,0.19,0.675880615796383,0.4852054959837292,4.0,9-12,middle,False,0.2,1,0.0,0.06990291262135923,95,6.32,0.1217391304347826,199,12.06,0.5759285520638051,0.12769142967261837,0.4105036102869393,3.0,0.1548309704620848,0.1548309704620848,0.08488991085771885,0.06994105960436595,6.9941059604365945,,1.0,9.0,-1.0,-1.0
10197667,7,R7 Tab Blamey Stakes,351,Flemington,Australia,Horses - Aus/NZ,,Slow,1600,Good (4),2026-02-28T04:40:00+00:00,10,10,1169880918,6,Holymanz,1,Ben Allen,C Maher,Cranbourne,56.0,6,g,45.0,99.0,99.0,17.65,50.0,997282.0,34.0,6.0,5.0,6.0,24.0,4.0,7.0,1.0,3.0,1.0,14.0,1.0,11.0,1.0,5.0,1.0,5.0,0.0,2.0,1.0,x83153,x83153,Midfield,6,1,3,4.5,1.0,3.0,4.0,0.2,0.6,1.55,0.0,1.0333333333333334,5.516666666666667,5,2,5,21.0,3.0,14.0,01.35.58,1600.0,5.0,7.0,01.41.32,1700.0,1.0,12.0,01.35.26,1600.0,3.0,13.0,01.34.89,1600.0,8.0,11.0,01.21.62,1400.0,7.0,14.0,01.37.05,1600.0,8.0,9.0,8.5,,8.5,FLUC2,7,L,finished,0,0,False,True,10,10,1.0,True,True,99.0,16.861629254926758,16.752103279843347,16.785928308204575,16.79876387059066,0.12288905727146573,0.7542218854570686,0.65,1.0,0.7758443770914137,16.785928308204575,0.7758443770914137,16.785928308204575,history,0.1451851851851852,0.6697435897435898,0.4972581585081586,0.26666666666666666,0.8966666666666667,0.6633333333333333,0.45416744898907757,5.0,6-9,middle,False,0.375,4,50.0,0.14347826086956522,84,14.29,0.13293172690763053,490,13.27,0.6294753253455259,0.13543420169748907,0.464927000068545,3.0,0.14433940361348893,0.14433940361348893,0.09755917215904289,0.04678023145444604,4.678023145444604,,1.0,8.5,-1.0,-1.0
10197667,7,R7 Tab Blamey Stakes,351,Flemington,Australia,Horses - Aus/NZ,,Slow,1600,Good (4),2026-02-28T04:40:00+00:00,10,10,1169880922,8,Enxuto,4,Patrick Moloney,R D Griffiths,Cranbourne,55.0,5,g,15.0,94.0,94.0,21.43,50.0,578495.0,28.0,6.0,3.0,5.0,22.0,5.0,4.0,1.0,0.0,0.0,15.0,4.0,14.0,2.0,4.0,0.0,4.0,1.0,11.0,1.0,534243,534243,Backmarker,6,0,3,3.5,2.0,3.0,3.2,0.0,0.6,1.2666666666666668,0.6,1.1333333333333333,10.333333333333334,3,4,6,14.0,3.0,8.0,01.22.10,1400.0,4.0,20.0,01.34.11,1600.0,2.0,13.0,01.34.89,1600.0,4.0,11.0,01.36.71,1600.0,3.0,11.0,01.21.62,1400.0,5.0,11.0,01.23.56,1400.0,6.5,7.0,7.5,7.0,7.5,FLUC2,2,P,finished,0,1,False,True,10,10,1.0,True,True,94.0,17.001381362235684,16.868041002420604,16.936821296912306,16.955339068506227,0.17213021294013456,0.6557395741197309,0.5,1.0,0.6811479148239462,16.936821296912306,0.6811479148239462,16.936821296912306,history,0.2262449051922736,0.7780263157894736,0.5144298245614034,0.10666666666666667,0.8566666666666668,0.6231028380186052,0.46106975489123814,4.0,6-9,middle,False,0.125,4,0.0,0.08118811881188118,93,7.53,0.10408163265306122,90,10.0,0.7110065240761354,0.15401685455717876,0.472736673524423,2.0,0.1512638308782781,0.1512638308782781,0.11056706178024861,0.040696769098029495,4.06967690980295,-0.5,1.0,7.5,-1.0,-1.0
10197802,6,R6 Girls Day Out 7 March Hcp,335,Eagle Farm,Australia,Horses - Aus/NZ,,Slow,1600,Soft (6),2026-02-28T05:09:00+00:00,11,10,1169901243,7,Noble Conqueror,6,Damien Thornton,C J Waller,Gold Coast,52.5,6,g,11.0,93.0,93.0,15.38,38.46,412495.0,39.0,6.0,6.0,3.0,23.0,5.0,14.0,1.0,2.0,0.0,9.0,1.0,9.0,3.0,7.0,2.0,6.0,1.0,1.0,0.0,771211,771211,Backmarker,6,3,4,3.1666666666666665,1.0,1.3333333333333333,2.4,0.6,0.8,2.1,0.1,0.6,11.166666666666666,4,3,3,14.0,1.0,10.0,01.36.83,1600.0,1.0,9.0,01.50.05,1810.0,2.0,8.0,01.36.71,1615.0,1.0,9.0,01.48.02,1800.0,7.0,9.0,01.39.61,1660.0,7.0,9.0,01.36.20,1615.0,7.5,8.5,8.0,8.5,8.0,FLUC2,4,P,finished,0,0,False,True,10,10,1.0,True,True,93.0,16.523804606010533,16.523804606010533,16.593633614913166,16.572265100612483,0.09971650883377911,0.8005669823324417,0.35,1.0,0.6351133964664883,16.593633614913166,0.6351133964664883,16.593633614913166,history,0.1879120879120879,0.8660714285714285,0.7231785714285714,0.12,0.935,0.6549892016549689,0.39139688431682407,4.0,6-9,middle,False,0.2,1,0.0,0.11639344262295082,114,11.4,0.127336860670194,559,12.7,0.506920769533604,0.14414482022546862,0.48680191103347836,2.0,0.18235272514140546,0.18235272514140546,0.10314950697884816,0.0792032181625573,7.920321816255731,0.5,1.0,8.0,-1.0,-1.0
10197572,8,R8 Sportsbet Adelaide Cup Day Monday 9 March (Bm72),488,Morphettville,Australia,Horses - Aus/NZ,,Fast,1000,Soft (5),2026-02-28T05:32:00+00:00,11,9,1169870327,2,Mintulee,10,Alysha Warren,Shayne & Chelsea Cahill,Strathalbyn,58.5,5,m,83.0,94.0,94.0,25.0,39.29,220735.0,28.0,7.0,2.0,2.0,17.0,6.0,8.0,0.0,3.0,1.0,15.0,4.0,11.0,4.0,4.0,1.0,4.0,0.0,1.0,1.0,071281,071281,Pace,6,3,4,3.3333333333333335,1.0,3.6666666666666665,3.8,0.4,0.6,2.2666666666666666,0.2,2.966666666666667,5.2,6,1,1,14.0,1.0,9.0,00.56.85,1000.0,8.0,12.0,00.58.31,1000.0,2.0,10.0,01.00.63,1050.0,1.0,8.0,00.57.58,1000.0,7.0,14.0,00.57.59,1000.0,1.0,8.0,01.01.16,1000.0,8.0,7.0,7.5,7.0,7.5,FLUC2,4,P,finished,0,0,False,True,9,9,1.0,True,True,94.0,17.590149516270888,17.33486599122026,17.332359991597087,17.332359991597087,0.28292774303726,0.43414451392548004,0.85,1.0,0.811828902785096,17.332359991597087,0.811828902785096,17.332359991597087,history,0.20678362573099415,0.7780885780885781,0.5924234099234099,0.32,0.6933333333333334,0.6356028380186053,0.42332173496810144,4.0,6-9,sprint,False,0.2857142857142857,3,33.33,0.12941176470588234,94,12.77,0.17714285714285716,27,18.52,0.7197792021417923,0.15401685455717876,0.5053587248140459,3.0,0.15598426849902278,0.15598426849902278,0.11089821924414452,0.04508604925487826,4.508604925487826,-0.5,1.0,7.5,-1.0,-1.0
10201161,7,R7 Afonso Building Solutions (Bm62),662,Wangaratta,Australia,Horses - Aus/NZ,,Normal,2000,Good (3),2026-02-28T05:36:00+00:00,16,11,1170267167,8,Admire Fluke,10,Dylan Dunn,M M Laurie,Mornington,59.0,3,g,75.0,100.0,100.0,25.0,75.0,45875.0,4.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2214,2214,Pace,4,1,3,2.25,1.0,2.3333333333333335,2.25,0.25,0.75,1.1500000000000001,0.2,1.2666666666666668,4.213333333333334,2,1,4,22.0,4.0,10.0,02.20.09,2200.0,1.0,12.0,02.08.10,2000.0,2.0,5.0,02.05.76,2050.0,2.0,9.0,01.37.80,1600.0,,,,,,,,,2.3,12.0,11.0,,11.0,FLUC2,10,L,finished,0,0,False,True,11,11,1.0,True,True,100.0,15.612802498048401,15.612802498048401,15.814762158875885,15.8597559877088,0.2809146032027654,0.4381707935944692,0.25,0.85,0.46763415871889386,15.814762158875885,0.46763415871889386,15.814762158875885,history,0.3766666666666667,0.7283333333333333,0.5722435897435897,0.15,0.8633333333333333,0.6632504685547486,0.5245835604496123,6.0,9-12,staying,False,0.16666666666666666,2,0.0,0.05333333333333334,52,3.85,0.19999999999999998,83,20.48,0.3606504592111462,0.10375922523210897,0.4328509307822808,1.0,0.13864598781680737,0.13864598781680737,0.07462560982946073,0.06402037798734664,6.402037798734664,,1.0,11.0,-1.0,-1.0
10197803,7,R7 Become A Brc Member (Bm78),335,Eagle Farm,Australia,Horses - Aus/NZ,,Fast,1200,Soft (6),2026-02-28T05:47:00+00:00,14,11,1169901262,13,Break Free,4,Daniel Moor,Matthew Hoysted,Eagle Farm,55.0,4,m,41.0,93.0,93.0,44.44,66.67,113135.0,9.0,4.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,260x13,260x13,Midfield,6,2,4,3.8333333333333335,1.0,1.6666666666666667,4.2,0.4,0.6,2.1166666666666667,0.2,0.9,6.6,3,2,3,21.0,3.0,13.0,01.09.03,1200.0,1.0,12.0,00.57.68,1000.0,1.0,6.0,00.59.15,1000.0,10.0,10.0,00.57.20,1000.0,6.0,11.0,01.06.44,1100.0,2.0,9.0,01.10.41,1200.0,7.0,8.0,8.5,,8.5,FLUC2,7,L,finished,0,0,False,True,11,11,1.0,True,True,93.0,17.38374619730552,17.341157130141266,17.204939344990517,17.210527327264465,0.2936127299552812,0.4127745400894376,0.39999999999999997,1.0,0.5825549080178876,17.204939344990517,0.5825549080178876,17.204939344990517,history,0.2349206349206349,0.7854166666666668,0.6063505747126438,0.26666666666666666,0.8999999999999999,0.7742857142857142,0.5868367288009505,4.0,6-9,sprint,False,0.16666666666666666,2,0.0,0.06764705882352941,128,6.25,0.1457142857142857,62,14.52,0.592845058282782,0.13543420169748907,0.4929578130075995,1.0,0.14929122513970924,0.14929122513970924,0.0979496660598986,0.05134155907981064,5.134155907981064,,1.0,8.5,-1.0,-1.0
10201089,6,R6 Settlers Arms Dungog Cup (Bm64),520,Newcastle,Australia,Horses - Aus/NZ,,Fast,1300,Soft (5),2026-02-28T05:51:00+00:00,20,13,1170261673,16,Oakfield Universe,11,Grant Buckley,K A Lees,Newcastle,55.5,4,m,100.0,100.0,100.0,14.29,57.14,47500.0,7.0,1.0,3.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,x42421,x42421,Leader,6,1,4,2.6666666666666665,1.0,2.3333333333333335,2.4,0.2,0.8,1.55,0.5,1.9333333333333333,2.783333333333333,4,0,1,15.0,1.0,10.0,01.19.45,1312.0,2.0,9.0,01.18.77,1350.0,4.0,11.0,01.10.64,1200.0,2.0,7.0,01.03.49,1100.0,3.0,8.0,00.59.68,1000.0,4.0,14.0,01.12.19,1200.0,14.0,10.0,11.0,,11.0,FLUC2,13,L,finished,0,0,False,True,13,13,1.0,True,True,100.0,0.0,0.0,16.840284392445664,16.851792752181915,0.2995848638372621,0.40083027232547574,0.0,1.0,0.38016605446509516,16.840284392445664,0.38016605446509516,16.840284392445664,history,0.56,0.8669734432234432,0.636441267066267,0.26666666666666666,0.7816666666666667,0.6269318224331933,0.4197420436815278,5.0,9-12,sprint,False,0.2,1,0.0,0.07674418604651162,164,7.32,0.10575916230366492,183,10.38,0.566792020623054,0.10375922523210897,0.5269178233775695,1.0,0.18672727361518426,0.18672727361518426,0.0752975317280189,0.11142974188716537,11.142974188716536,,1.0,11.0,-1.0,-1.0
10201090,7,R7 Racing Nsw Provincial-Midway Championship Qualifier (C5),520,Newcastle,Australia,Horses - Aus/NZ,,Fast,1400,Soft (5),2026-02-28T06:30:00+00:00,15,11,1170261652,12,Oakfield Jupiter,5,Keagan Latham,D Lane,Wyong,55.5,4,m,82.0,86.0,86.0,66.67,66.67,156000.0,6.0,4.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0x11x6,0x11x6,Pace,6,2,5,2.3333333333333335,1.0,3.0,2.4,0.4,0.8,1.5,0.2,2.1666666666666665,17.8,1,1,0,21.0,6.0,10.0,01.09.51,1200.0,2.0,6.0,01.02.95,1050.0,1.0,13.0,01.16.91,1300.0,1.0,12.0,01.10.82,1200.0,2.0,9.0,01.03.97,1050.0,2.0,6.0,00.48.23,800.0,7.0,8.0,7.5,8.0,7.5,FLUC2,2,P,finished,0,1,False,True,11,11,1.0,True,True,86.0,0.0,0.0,17.075816932724564,16.930036074529998,0.19665852938479558,0.6066829412304089,0.0,0.95,0.40633658824608176,17.075816932724564,0.40633658824608176,17.075816932724564,history,0.4222222222222222,0.7330555555555556,0.6077777777777778,0.15,0.7733333333333334,0.7699999999999999,0.6805769631805121,4.0,6-9,middle,False,0.16666666666666666,2,0.0,0.12347826086956522,107,12.15,0.08,32,6.25,0.6271619646110371,0.15401685455717876,0.515092440507835,1.0,0.17217893810856905,0.17217893810856905,0.11072173075749209,0.06145720735107696,6.145720735107696,0.5,1.0,7.5,-1.0,-1.0
10197669,10,R10 3Aw (Bm84),351,Flemington,Australia,Horses - Aus/NZ,,Normal,2000,Good (4),2026-02-28T06:35:00+00:00,15,11,1169880987,10,Xtra Rush,10,Ethan Brown,Richard Laming,Cranbourne,56.0,5,g,85.0,93.0,93.0,100.0,100.0,83325.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,111x1,111x1,Leader,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.925,0.1,1.0666666666666667,2.0500000000000003,1,0,2,19.0,1.0,7.0,01.50.97,1800.0,1.0,9.0,02.09.32,2050.0,1.0,11.0,01.45.37,1700.0,1.0,14.0,01.38.65,1600.0,,,,,,,,,5.5,5.0,4.8,5.5,4.8,FLUC2,3,P,finished,0,1,False,True,11,11,1.0,True,True,93.0,0.0,0.0,16.039876677487044,16.096690269966775,0.17753491876066912,0.6449301624786618,0.0,0.85,0.3839860324957324,16.039876677487044,0.3839860324957324,16.039876677487044,history,0.5333333333333333,0.895,0.8724999999999999,0.5142857142857143,0.8883333333333334,0.7676741541822761,0.9210957831107021,3.0,3-6,staying,False,0.2,1,0.0,0.143859649122807,49,14.29,0.18823529411764706,9,22.22,0.3880823323449562,0.24286516354256998,0.5885266293215985,1.0,0.23698197920873323,0.23698197920873323,0.172386845234754,0.06459513397397923,6.459513397397923,0.7000000000000002,1.0,4.8,-1.0,-1.0
