breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
track,Albury,2,0,2.0,-2.0,-1.0,0.0,7.5,0.08220014245774623
track,Pinjarra Scarpside,2,0,2.0,-2.0,-1.0,0.0,8.75,0.059856751731270794
track,Tauherenikau,2,0,2.0,-2.0,-1.0,0.0,9.0,0.06091069126426102
track,Sapphire Coast,2,0,2.0,-2.0,-1.0,0.0,13.0,0.09142633387313616
track,Riverton,2,0,2.0,-2.0,-1.0,0.0,10.5,0.0598603192471368
track,Nowra,2,0,2.0,-2.0,-1.0,0.0,7.25,0.07281838511955736
track,Randwick-Kensington,2,0,2.0,-2.0,-1.0,0.0,9.25,0.0675296941410409
track,Rotorua,2,0,2.0,-2.0,-1.0,0.0,7.5,0.09359804284626363
track,Hamilton,2,0,2.0,-2.0,-1.0,0.0,9.0,0.06373352721928469
track,Geraldton,2,0,2.0,-2.0,-1.0,0.0,9.75,0.05885806622326859
track,Gundagai,2,0,2.0,-2.0,-1.0,0.0,10.25,0.0835918336614211
track,Kilcoy,2,0,2.0,-2.0,-1.0,0.0,10.25,0.0754138146968118
track,Corowa,2,0,2.0,-2.0,-1.0,0.0,8.5,0.07452233570190406
track,Donald,2,0,2.0,-2.0,-1.0,0.0,11.5,0.09657330367526473
track,Devonport,2,0,2.0,-2.0,-1.0,0.0,9.75,0.0572115089226229
track,Belmont,2,0,2.0,-2.0,-1.0,0.0,9.25,0.05341588333061537
track,Balaklava,2,0,2.0,-2.0,-1.0,0.0,6.75,0.11492472727368949
track,Armidale,2,0,2.0,-2.0,-1.0,0.0,11.5,0.0571447835447145
track,Coffs Harbour,2,0,2.0,-2.0,-1.0,0.0,7.25,0.06106026229776316
track,Caulfield Heath,2,0,2.0,-2.0,-1.0,0.0,9.5,0.07551721377857848
track,Darwin,2,0,2.0,-2.0,-1.0,0.0,10.5,0.10580452050697398
track,Grafton,2,0,2.0,-2.0,-1.0,0.0,10.5,0.05443248587333761
track,Bendigo,3,0,3.0,-3.0,-1.0,0.0,11.333333333333334,0.0849823579074205
track,Bairnsdale,3,0,3.0,-3.0,-1.0,0.0,9.0,0.07108910904731817
track,Moe,3,0,3.0,-3.0,-1.0,0.0,9.0,0.07481776575948872
track,Oakbank,3,0,3.0,-3.0,-1.0,0.0,11.166666666666666,0.06662288412844951
track,Kilmore,3,0,3.0,-3.0,-1.0,0.0,9.833333333333334,0.06810758576930687
track,Dubbo,3,0,3.0,-3.0,-1.0,0.0,10.666666666666666,0.07100643928646484
track,Wellington,3,0,3.0,-3.0,-1.0,0.0,9.5,0.07208011751604824
track,Werribee,3,0,3.0,-3.0,-1.0,0.0,11.0,0.05852265696899713
track,Waipukurau,3,0,3.0,-3.0,-1.0,0.0,9.166666666666666,0.09803653619785335
track,Trentham,3,0,3.0,-3.0,-1.0,0.0,11.666666666666666,0.06758749572917883
track,Rockhampton,3,0,3.0,-3.0,-1.0,0.0,7.5,0.06213495729286258
track,Murray Bridge,3,0,3.0,-3.0,-1.0,0.0,11.0,0.05860735335692124
track,Muswellbrook,4,0,4.0,-4.0,-1.0,0.0,8.75,0.06711775565862986
track,Scone,4,0,4.0,-4.0,-1.0,0.0,11.75,0.06187200235381368
track,Sale,4,0,4.0,-4.0,-1.0,0.0,9.375,0.06525678881303493
track,Hobart,4,0,4.0,-4.0,-1.0,0.0,10.0,0.07502116091401916
track,Gatton,4,0,4.0,-4.0,-1.0,0.0,10.0,0.07008889565754235
track,Dalby,4,0,4.0,-4.0,-1.0,0.0,8.75,0.06889090049005668
track,Echuca,4,0,4.0,-4.0,-1.0,0.0,8.875,0.06462567895257504
track,Kerang,4,0,4.0,-4.0,-1.0,0.0,8.75,0.09744298776344937
track,Yarra Valley,4,0,4.0,-4.0,-1.0,0.0,9.125,0.07372179212479009
track,Port Lincoln,4,0,4.0,-4.0,-1.0,0.0,11.125,0.07188865150659897
track,Caulfield,5,0,5.0,-5.0,-1.0,0.0,10.9,0.09184461105139144
track,Waverley,5,0,5.0,-5.0,-1.0,0.0,8.620000000000001,0.09522710096285962
track,Gosford,5,0,5.0,-5.0,-1.0,0.0,10.4,0.07721052729602745
track,Matamata,5,0,5.0,-5.0,-1.0,0.0,10.0,0.0609230655473121
track,Hawera,6,0,6.0,-6.0,-1.0,0.0,10.75,0.07143129356348453
track,Canberra,6,0,6.0,-6.0,-1.0,0.0,9.416666666666666,0.0719613087445831
track,Townsville,6,0,6.0,-6.0,-1.0,0.0,9.0,0.061903975681513755
track,Randwick,7,0,7.0,-7.0,-1.0,0.0,10.285714285714286,0.07931094813739678
track,Seymour,7,0,7.0,-7.0,-1.0,0.0,9.857142857142858,0.0761734876334373
track,Hawkesbury,8,0,8.0,-8.0,-1.0,0.0,9.25,0.0791902438678142
track,Ballarat,8,0,8.0,-8.0,-1.0,0.0,9.125,0.07740412420889153
track,Cranbourne,10,0,10.0,-10.0,-1.0,0.0,9.3,0.08276837594427253
track,Ipswich,10,0,10.0,-10.0,-1.0,0.0,9.65,0.0821444331915839
track,Sunshine Coast,11,0,11.0,-11.0,-1.0,0.0,9.136363636363637,0.07903605591714219
track,Newcastle,12,0,12.0,-12.0,-1.0,0.0,10.424999999999999,0.06799466911489288
track,Pakenham,15,0,15.0,-15.0,-1.0,0.0,9.8,0.08123912113684122
distance_band,middle,209,26,209.0,49.3,0.2358851674641148,0.12440191387559808,9.733971291866029,0.07503730951078108
distance_band,staying,47,5,47.0,-3.0,-0.06382978723404255,0.10638297872340426,9.72340425531915,0.07172720027915068
distance_band,sprint,217,20,217.0,-27.5,-0.12672811059907835,0.09216589861751152,9.76589861751152,0.07545478283034246
condition,Soft (6),49,7,49.0,21.5,0.4387755102040816,0.14285714285714285,9.459183673469388,0.07178214927612456
condition,Soft (5),79,9,79.0,12.5,0.15822784810126583,0.11392405063291139,9.931645569620253,0.07448931051287296
condition,Heavy (8),23,3,23.0,5.0,0.21739130434782608,0.13043478260869565,9.152173913043478,0.07841018276409781
condition,Good (3),37,4,37.0,4.0,0.10810810810810811,0.10810810810810811,9.837837837837839,0.08171078980255216
condition,Good,5,1,5.0,3.0,0.6,0.2,9.7,0.09239441934707027
condition,Heavy (10),8,1,8.0,3.0,0.375,0.125,9.4375,0.07782696444684921
condition,Soft (7),20,2,20.0,-4.5,-0.225,0.1,9.8,0.06984199833368016
condition,Heavy (9),15,1,15.0,-5.5,-0.36666666666666664,0.06666666666666667,9.266666666666667,0.08643168588753204
condition,Good (4),237,23,237.0,-20.2,-0.08523206751054851,0.0970464135021097,9.827004219409282,0.0735065258921737
field_size,14,33,6,33.0,25.0,0.7575757575757576,0.18181818181818182,9.833333333333334,0.07140292411267413
field_size,15,18,4,18.0,19.0,1.0555555555555556,0.2222222222222222,10.722222222222221,0.06915232818470599
field_size,10,75,9,75.0,18.5,0.24666666666666667,0.12,9.686666666666667,0.07342903023071787
field_size,16,26,3,26.0,12.0,0.46153846153846156,0.11538461538461539,10.461538461538462,0.07203281590515492
field_size,7,10,2,10.0,6.8,0.6799999999999999,0.2,9.53,0.09791145013127686
field_size,12,62,7,62.0,4.0,0.06451612903225806,0.11290322580645161,9.903225806451612,0.07127356071900237
field_size,11,68,8,68.0,3.0,0.04411764705882353,0.11764705882352941,9.992647058823529,0.07308713784519523
field_size,20,9,1,9.0,2.0,0.2222222222222222,0.1111111111111111,9.444444444444445,0.07969627915041744
field_size,9,42,5,42.0,1.5,0.03571428571428571,0.11904761904761904,8.871428571428572,0.08168300048343013
field_size,21,1,0,1.0,-1.0,-1.0,0.0,9.5,0.0594775230773784
field_size,18,12,1,12.0,-1.0,-0.08333333333333333,0.08333333333333333,10.666666666666666,0.06898650305946252
field_size,6,2,0,2.0,-2.0,-1.0,0.0,7.0,0.07020163849034558
field_size,22,2,0,2.0,-2.0,-1.0,0.0,8.5,0.058018181693194754
field_size,19,4,0,4.0,-4.0,-1.0,0.0,11.5,0.07290956769985794
field_size,17,21,1,21.0,-9.0,-0.42857142857142855,0.047619047619047616,10.785714285714286,0.0704819259949911
field_size,8,33,2,33.0,-18.5,-0.5606060606060606,0.06060606060606061,8.63939393939394,0.08464272890556933
field_size,13,55,2,55.0,-35.5,-0.6454545454545455,0.03636363636363636,9.492727272727274,0.07676214451670478
market_rank,4.0,125,16,125.0,19.3,0.1544,0.128,8.9384,0.07797621483789978
market_rank,7.0,27,4,27.0,18.0,0.6666666666666666,0.14814814814814814,11.962962962962964,0.0734048946152974
market_rank,8.0,9,2,9.0,17.0,1.8888888888888888,0.2222222222222222,12.333333333333334,0.06599268534365516
market_rank,3.0,66,9,66.0,14.0,0.21212121212121213,0.13636363636363635,8.016666666666667,0.07638791929338858
market_rank,2.0,10,1,10.0,-4.0,-0.4,0.1,6.92,0.07017059988538984
market_rank,5.0,149,14,149.0,-16.5,-0.11073825503355705,0.09395973154362416,10.057046979865772,0.07375819606854472
market_rank,6.0,87,5,87.0,-29.0,-0.3333333333333333,0.05747126436781609,11.063218390804598,0.07323552771475328
model_rank,1.0,224,27,224.0,13.8,0.06160714285714286,0.12053571428571429,9.154017857142858,0.07987873766371924
model_rank,3.0,94,9,94.0,3.5,0.03723404255319149,0.09574468085106383,10.952127659574469,0.06921408237284045
model_rank,2.0,155,15,155.0,1.5,0.00967741935483871,0.0967741935483871,9.87483870967742,0.0711529225505647
price_quality,FLUC2,473,51,473.0,18.8,0.039746300211416494,0.10782241014799154,9.747568710359408,0.07489992383733117
