breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
price_band,<3,1,1,1.0,1.7999999999999998,1.7999999999999998,1.0,2.8,0.11860989638566871
price_band,9-12,47,5,47.0,0.5,0.010638297872340425,0.10638297872340426,9.52127659574468,0.11338829299058521
price_band,3-6,32,6,32.0,-2.8000000000000007,-0.08750000000000002,0.1875,4.8375,0.1099583402706074
price_band,6-9,83,9,83.0,-18.0,-0.21686746987951808,0.10843373493975904,7.391566265060241,0.11629972296720825
track,Gold Coast Poly,3,2,3.0,14.5,4.833333333333333,0.6666666666666666,9.0,0.10713937895510234
track,Wyong,3,2,3.0,12.0,4.0,0.6666666666666666,8.333333333333334,0.11187510800257605
track,Narrogin,1,1,1.0,7.5,7.5,1.0,8.5,0.11796035889433305
track,Swan Hill,3,1,3.0,7.0,2.3333333333333335,0.3333333333333333,8.5,0.1138292238856793
track,Hobart,3,1,3.0,6.5,2.1666666666666665,0.3333333333333333,8.666666666666666,0.1028755413141262
track,Pakenham,3,1,3.0,6.0,2.0,0.3333333333333333,7.5,0.14608895392582388
track,Cairns,3,1,3.0,6.0,2.0,0.3333333333333333,9.333333333333334,0.12352830106013424
track,Morphettville,1,1,1.0,5.5,5.5,1.0,6.5,0.10512621260931374
track,Warracknabeal,2,1,2.0,5.5,2.75,0.5,7.75,0.10227315080557489
track,Pinjarra,2,1,2.0,5.0,2.5,0.5,5.75,0.09036435982110146
track,Hawera,1,1,1.0,4.5,4.5,1.0,5.5,0.10422977032477165
track,Ascot Park,1,1,1.0,3.5999999999999996,3.5999999999999996,1.0,4.6,0.10348522757554962
track,Canterbury,2,1,2.0,3.5,1.75,0.5,5.05,0.09576684481818817
track,Waverley,3,1,3.0,3.5,1.1666666666666667,0.3333333333333333,8.5,0.11554072072835254
track,Toowoomba,3,1,3.0,2.0,0.6666666666666666,0.3333333333333333,5.833333333333333,0.1325370080015211
track,Horsham,2,1,2.0,2.0,1.0,0.5,4.1,0.09859032276374141
track,Albany,3,1,3.0,1.5999999999999996,0.5333333333333332,0.3333333333333333,6.533333333333334,0.10489798608913853
track,Coffs Harbour,5,1,5.0,1.5,0.3,0.2,7.7,0.11184134654671085
track,Donald,1,0,1.0,-1.0,-1.0,0.0,8.5,0.1035737857217919
track,Caulfield Heath,1,0,1.0,-1.0,-1.0,0.0,5.0,0.11282016536562156
track,Dalby,1,0,1.0,-1.0,-1.0,0.0,6.5,0.10054976993716377
track,Albury,1,0,1.0,-1.0,-1.0,0.0,6.0,0.1096431972429582
track,Canberra,1,0,1.0,-1.0,-1.0,0.0,8.5,0.13918794965308584
track,Ararat,1,0,1.0,-1.0,-1.0,0.0,3.9,0.09528397314440148
track,Avondale,1,0,1.0,-1.0,-1.0,0.0,4.6,0.0923291537482937
track,Armidale,1,0,1.0,-1.0,-1.0,0.0,10.0,0.11910753770310807
track,Yarra Valley,1,0,1.0,-1.0,-1.0,0.0,7.5,0.18232461931371924
track,Waipukurau,1,0,1.0,-1.0,-1.0,0.0,8.0,0.12104028990258887
track,Wagga,1,0,1.0,-1.0,-1.0,0.0,8.0,0.13119222198455716
track,Wanganui,1,0,1.0,-1.0,-1.0,0.0,10.0,0.10793301537941723
track,York,1,0,1.0,-1.0,-1.0,0.0,8.5,0.09335781163423935
track,Taupo,1,0,1.0,-1.0,-1.0,0.0,6.5,0.10501620038765332
track,Te Rapa,1,0,1.0,-1.0,-1.0,0.0,9.0,0.11882785244632411
track,Terang,1,0,1.0,-1.0,-1.0,0.0,6.5,0.1053830285994869
track,Belmont,1,0,1.0,-1.0,-1.0,0.0,4.6,0.13426221483413997
